date,close,high,low,open,volume,sma_20,sma_50,ema_12,ema_26,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_width,atr_14,obv,stoch_k,stoch_d,returns,log_returns,vol_20,future_return_5d
2020-01-02,28.68400001525879,28.713333129882812,28.11400032043457,28.299999237060547,142981500,,,28.68400001525879,28.68400001525879,,0.0,0.0,0.0,,,,,0.0,,,,,,0.1187188873063767
2020-01-03,29.534000396728516,30.266666412353516,29.128000259399414,29.366666793823242,266677500,,,28.81476930471567,28.74696300647877,,0.06780629823690276,0.013561259647380553,0.05424503858952221,,,,,266677500.0,,,0.02963325829792085,0.02920267893223429,,0.07932100611185944
2020-01-06,30.1026668548584,30.104000091552734,29.333332061767578,29.364667892456055,151995000,,,29.012907389353014,28.84738551376615,,0.16552187558686526,0.0439533828352775,0.12156849275158776,,,,,418672500.0,,,0.01925463704513497,0.019071612174755247,,0.16237759280599162
2020-01-07,31.270666122436523,31.441999435424805,30.224000930786133,30.760000228881836,268231500,,,29.36025488675048,29.026887781075065,,0.33336710567541417,0.10183612740330483,0.23153097827210933,,,,,686904000.0,,,0.03880052465815398,0.03806670586808656,,0.14680422218338895
2020-01-08,32.80933380126953,33.232666015625,31.215333938598633,31.579999923706055,467164500,,,29.890882412061103,29.307068967756138,,0.5838134443049654,0.19823159078363695,0.38558185352132845,,,,,1154068500.0,,,0.04920482578812169,0.048032568493066904,,0.05356194852321372
2020-01-09,32.089332580566406,33.253334045410156,31.524667739868164,33.13999938964844,426606000,,,30.229105514908074,29.513162568705045,,0.7159429462030289,0.30177386186751537,0.4141690843355135,,,,,727462500.0,,,-0.021945011900097344,-0.022189385476863444,,0.06679270843908469
2020-01-10,31.876667022705078,32.3293342590332,31.579999923706055,32.11933135986328,194392500,,,30.482576516107613,29.68823697270505,,0.7943395434025646,0.40028699817452523,0.3940525452280394,,,,,533070000.0,,,-0.006627297633174267,-0.006649355680979626,,0.0676565652383232
2020-01-13,34.990665435791016,35.04199981689453,32.79999923706055,32.900001525878906,397764000,,,31.176128657597367,30.081009451452157,,1.0951192061452097,0.5392534397686621,0.5558657663765476,,,,,930834000.0,,,0.09768895885093332,0.09320702322102224,,0.04256375487280417
2020-01-14,35.861331939697266,36.49399948120117,34.99333190917969,36.284000396728516,434943000,,,31.896929162535812,30.509181487618463,,1.3877476749173496,0.7089522867983997,0.6787953881189499,,,,,1365777000.0,,,0.024882822120200876,0.024578286172624794,,0.05881925569787283
2020-01-15,34.56666564941406,35.85599899291992,34.452667236328125,35.31733322143555,260532000,,,32.307657852824775,30.809735869973693,,1.4979219828510821,0.8667462260089362,0.6311757568421459,,,,,1105245000.0,,,-0.03610201351305786,-0.03676981311758122,,0.10356804059044
2020-01-16,34.232666015625,34.297332763671875,32.81133270263672,32.91666793823242,326050500,,,32.60381295479404,31.06328625113305,,1.540526703660987,1.0015023215393464,0.5390243821216407,,,,,779194500.0,,,-0.009662477636014799,-0.00970946227670784,,0.09996302605960761
2020-01-17,34.03333282470703,34.37799835205078,33.54399871826172,33.840667724609375,204436500,,,32.82373908862681,31.283289701027417,,1.5404493875993914,1.1092917347513556,0.43115765284803587,,,,,574758000.0,,,-0.005822894156913949,-0.005839913304383257,,0.09308519044829677
2020-01-21,36.47999954223633,36.571998596191406,35.227333068847656,35.349998474121094,267052500,,,33.386240696874424,31.668231170746594,,1.7180095261278296,1.2310352930266504,0.48697423310117927,,,,,841810500.0,,,0.07189030619278935,0.06942373110021945,,0.0360014150351986
2020-01-22,37.97066879272461,39.633331298828125,37.27333450317383,38.125999450683594,470535000,,,34.09153732700522,32.135078402004225,,1.9564589250009945,1.3761200194215193,0.5803389055794752,,,,1.653285299028669,1312345500.0,85.5663275056704,,0.04086264444061727,0.04004983514491321,,0.0200680484997513
2020-01-23,38.14666748046875,38.79999923706055,37.040000915527344,37.616668701171875,294765000,,,34.71540350446115,32.5803812967053,81.57590734964833,2.1350222077558527,1.527900457088386,0.6071217506674667,,,,1.7361899784633092,1607110500.0,85.84848194085366,,0.004635122144013071,0.004624413044606698,,0.11990565924527385
2020-01-24,37.654666900634766,38.25733184814453,36.95066833496094,38.04199981689453,215304000,,,35.16759787310325,32.95625430440378,77.76106518229633,2.211343568699469,1.6645890794106029,0.5467544892888663,,,,1.716475486755371,1391806500.0,80.78966460617006,84.06815801756471,-0.012897603180825445,-0.012981499419033645,,0.15181829095390564
2020-01-27,37.201332092285156,37.62933349609375,35.95199966430664,36.132667541503906,204121500,,,35.48048006066969,33.27070451091351,74.46016032472332,2.2097755497561806,1.7736263734797184,0.4361491762764622,,,,1.7830468586512975,1187685000.0,74.15332322112332,80.26382325604901,-0.012039272835579595,-0.012112331857897394,,0.39779940866106256
2020-01-28,37.793331146240234,38.45399856567383,37.2053337097168,37.89933395385742,176827500,,,35.83630330460362,33.605713891308085,73.40445138858004,2.230589413295533,1.8650189814428815,0.3655704318526516,,,,1.7768564224243164,1364512500.0,78.14206782646046,77.69501855125128,0.015913383222044608,0.01578809278786119,,0.5647557683504933
2020-01-29,38.732666015625,39.31999969482422,37.82866668701172,38.37933349609375,267022500,,,36.281897567837675,33.985488122738964,72.20916194763834,2.2964094450987105,1.9512970741740474,0.34511237092466307,,,,1.7418090275355749,1631535000.0,88.8925557517203,80.3959822664347,0.024854513769903885,0.02455066473079113,,0.26456566461181596
