date,close,high,low,open,volume,sma_20,sma_50,ema_12,ema_26,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_width,atr_14,obv,stoch_k,stoch_d,returns,log_returns,vol_20,future_return_5d
2020-01-02,5.970753192901611,5.970753192901611,5.8913625714305295,5.9418839191567505,237536000,,,5.970753192901611,5.970753192901611,,0.0,0.0,0.0,,,,,0.0,,,,,,0.012963383126582295
2020-01-03,5.875186920166016,5.918989028814216,5.826158464010726,5.8510460365310895,205384000,,,5.956050689403828,5.963674209736012,,-0.007623520332184164,-0.0015247040664368328,-0.006098816265747331,,,,,-205384000.0,,,-0.01600573154643381,-0.01613520668915829,,0.034947034207818195
2020-01-06,5.899825096130371,5.905051443474641,5.7557269623863725,5.781858699107725,262636000,,,5.947400598130988,5.958944645765223,,-0.011544047634235,-0.003528572779996466,-0.008015474854238534,,,,,57252000.0,,,0.00419359865467217,0.004184830026025495,,0.06293774342652414
2020-01-07,5.971251487731934,6.017044442487873,5.883149809298522,5.928196075296092,314856000,,,5.951069965761903,5.959856263688684,,-0.008786297926780762,-0.0045801178093533255,-0.004206180117427436,,,,,372108000.0,,,0.012106526962707864,0.012033829122571225,,0.03063407966798004
2020-01-08,5.982451438903809,6.023764739731018,5.926952474390596,5.967021135605146,277108000,,,5.955897884706811,5.961529980371285,,-0.0056320956644739795,-0.004790513380377457,-0.0008415822840965228,,,,,649216000.0,,,0.0018756455317425758,0.0018738887051085301,,0.021590995137138025
2020-01-09,6.048154354095459,6.120576999500233,5.994397505336159,6.068811004490261,255112000,,,5.97009118768968,5.96794660064715,,0.002144587042529622,-0.003403493295796041,0.005548080338325663,,,,,904328000.0,,,0.010982607357977958,0.010922736485782349,,0.024319020515694678
2020-01-10,6.080507278442383,6.185781374034128,6.066321616134521,6.155418721169793,316296000,,,5.987078278574711,5.976284428631982,,0.010793849942729139,-0.0005640246480910052,0.011357874590820145,,,,,1220624000.0,,,0.005349222664103426,0.005334966389939818,,0.02030153042547589
2020-01-13,6.271146774291992,6.296283085616818,6.140985084223415,6.163633065444852,319840000,,,6.030781124069677,5.998126083866057,,0.03265504020362009,0.0060797883222512145,0.026575251881368875,,,,,1540464000.0,,,0.03135256436999856,0.030871110080084422,,-0.016033169631438082
2020-01-14,6.154175281524658,6.2537250915044345,6.140984569750498,6.228339569543208,359088000,,,6.049764840601213,6.009685283692621,,0.04007955690859255,0.012879742039519481,0.02719981486907307,,,,,1181376000.0,,,-0.018652328988192135,-0.018828477502156618,,0.0114443082226654
2020-01-15,6.111618518829346,6.189267527995452,6.085735515773977,6.1668687570940355,263104000,,,6.059280791097849,6.017235893702749,,0.0420448973951002,0.018712773110635628,0.023332124284464573,,,,,918272000.0,,,-0.006915104095762681,-0.006939124226608522,,0.029685746102849464
2020-01-16,6.195239543914795,6.201212580149905,6.141731430548025,6.165125624680976,284192000,,,6.080197522300456,6.030421349274011,,0.049776173026445214,0.024925453093797546,0.024850719932647668,,,,,1202464000.0,,,0.013682304421949842,0.013589546828824458,,0.006226736807380506
2020-01-17,6.203950881958008,6.22186999285586,6.156415799010118,6.214403577975669,253792000,,,6.099236500709311,6.043275388732085,,0.05596111197722564,0.03113258487048317,0.024828527106742472,,,,,1456256000.0,,,0.0014061341747100276,0.0014051464938175443,,-0.0364249904001559
2020-01-21,6.170600414276123,6.204198560894106,6.13650431691283,6.16736492115884,217916000,,,6.1102155643349745,6.052706872105717,,0.05750869222925736,0.03640780634223801,0.021100885887019354,,,,,1238340000.0,,,-0.005375682096206313,-0.0053901830669594005,,0.00012116821927610211
2020-01-22,6.224605560302734,6.311213856784252,6.196980451112162,6.215894983052631,239240000,,,6.127814025253091,6.065440108268459,,0.06237391698463224,0.04160102847071686,0.02077288851391538,,,,0.12089966257915805,1477580000.0,84.40857953642949,,0.008752008297550296,0.008713931477412987,,-0.0182716426545112
2020-01-23,6.293046474456787,6.301508314316864,6.175826780010042,6.2646751491590695,244516000,,,6.15323440205366,6.082299839097224,67.92144449867409,0.07093456295643641,0.047467735367860774,0.023466827588575635,,,,0.12420615635313949,1722096000.0,96.72946680147116,,0.010995221061159688,0.010935213084689229,,-0.027880787802212148
2020-01-24,6.233815670013428,6.458300831398263,6.179560864595715,6.4085256847471355,373512000,,,6.165631520201317,6.093523233979905,70.78169104335258,0.07210828622141197,0.05239584553857102,0.019712440682840948,,,,0.13378795906111535,1348584000.0,68.04817657379775,83.06207430389946,-0.009412103451607257,-0.009456677206305483,,-0.05609228731718696
2020-01-27,5.977972030639648,6.02899133900115,5.779618620640297,5.929192314169117,470536000,,,6.136760829499522,6.08496388558433,53.57144033860574,0.05179694391519174,0.05227606521389516,-0.00047912129870342213,,,,0.15556457108146265,878048000.0,29.226257379807283,64.66796691835873,-0.041041258342697895,-0.04190722727934203,,0.0005411305480638173
2020-01-28,6.1713480949401855,6.203701607240368,5.99066457305883,6.043923950276957,310976000,,,6.142081947259625,6.091362715906986,58.22763597587632,0.05071923135263834,0.0519646984416438,-0.0012454670890054628,,,,0.16212420989656037,1189024000.0,57.719130914777665,51.66452162279423,0.032348104559439594,0.03183592080254561,,-0.0033875858573332307
