date,close,high,low,open,volume,sma_20,sma_50,ema_12,ema_26,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_width,atr_14,obv,stoch_k,stoch_d,returns,log_returns,vol_20,future_return_5d
2020-01-02,67.8730239868164,67.8730239868164,66.77262179859589,66.86783552352698,27278000,,,67.8730239868164,67.8730239868164,,0.0,0.0,0.0,,,,,0.0,,,,,,0.037342575576481574
2020-01-03,67.51795959472656,68.12445054033702,66.81378055903824,66.84750602902096,23408000,,,67.81839869572566,67.84672292073567,,-0.028324225010010196,-0.005664845002002039,-0.022659380008008156,,,,,-23408000.0,,,-0.005231303561173406,-0.0052450347385542195,,0.04953301315726133
2020-01-06,69.31758880615234,69.34287723228258,66.99627473144326,67.02751070483214,46768000,,,68.049043328099,67.95567594928505,,0.09336737881395152,0.014141599761188674,0.07922577905276285,,,,,23360000.0,,,0.026654081702527366,0.026305050160288643,,0.030204516049856966
2020-01-07,69.18370819091797,69.59977174853829,69.00766529434551,69.4490172835302,34330000,,,68.22360715314808,68.04664130051712,,0.176965852630957,0.046706450335142334,0.13025940229581465,,,,,-10970000.0,,,-0.0019314090051339994,-0.0019332765805953694,,0.025431716443463426
2020-01-08,69.67613220214844,70.01384094895226,69.06071987013958,69.16931937572167,35314000,,,68.44707254530198,68.1673443302676,,0.27972821503438183,0.09331080327499024,0.18641741175939158,,,,,24344000.0,,,0.007117629628518696,0.0070924188593456255,,0.024312380168167058
2020-01-09,70.40757751464844,70.84842998736566,69.93250016192401,70.51369507317621,33200000,,,68.7486886944322,68.33328752911062,,0.4154011653215832,0.15772887568430885,0.2576722896372744,,,,,57544000.0,,,0.010497788688641485,0.010443069525291185,,0.02139056323794808
2020-01-10,70.8623275756836,71.15888019723822,70.39816911178163,70.887623572567,26258000,,,69.07386390693242,68.52062382885677,,0.5532400780756461,0.23683111616257632,0.3164089619130698,,,,,83802000.0,,,0.006458822716071122,0.006438053900728301,,0.035382281372432045
2020-01-13,71.41129302978516,71.48319328541425,70.68429987467893,71.17424616511539,30730000,,,69.43346838737129,68.73474747336998,,0.6987209140013135,0.32920907573032376,0.36951183827098977,,,,,114532000.0,,,0.007746929474130582,0.007717076098197166,,0.029318844476951433
2020-01-14,70.94316864013672,71.54023138512193,70.8033180140317,71.40980906115557,26076000,,,69.66572996471982,68.89833422646382,,0.767395738255999,0.4168464082354589,0.3505493300205402,,,,,88456000.0,,,-0.006555327172877101,-0.006576907693331421,,0.037243203673474445
2020-01-15,71.37012481689453,71.44847959482189,70.99621627063644,71.06365964443332,21550000,,,69.92794455736208,69.08142982575498,,0.8465147316071011,0.5027800729097873,0.3437346586973138,,,,,110006000.0,,,0.0060182845641356675,0.006000247023444116,,0.03160800138968689
2020-01-16,71.91363525390625,71.94041435124791,71.40979626083083,71.68006159560105,26080000,,,70.2334354337535,69.29122282043285,,0.942212613320649,0.5906665809919597,0.3515460323286893,,,,,136086000.0,,,0.007615377420260083,0.007586526813230084,,0.01104026113680412
2020-01-17,73.36959838867188,73.42067465653932,72.23051437982828,72.52755882003636,52424000,,,70.71592204220248,69.59332471437648,,1.122597327826,0.6970527303587678,0.42554459746723217,,,,,188510000.0,,,0.020245995486461554,0.020043770264427472,,-0.03230089323780505
2020-01-21,73.50498962402344,73.88336264250772,72.90791936171401,73.34381561207009,48930000,,,71.14500936248263,69.88307767064663,,1.261931691835997,0.8100285226542137,0.4519031691817834,,,,,237440000.0,,,0.0018453315586428598,0.0018436310260717536,,-0.021420121094663847
2020-01-22,73.58531951904297,74.41397338110437,73.52532192544703,73.8759245867756,28458000,,,71.52044169426114,70.15731780756488,,1.3631238866962576,0.9206475954626225,0.4424762912336351,,,,1.0170560561006923,265898000.0,89.1556637068003,,0.0010928495525326376,0.0010922528271748587,,-0.018310052643993324
2020-01-23,73.62599182128906,74.0628869450804,73.40928463624178,73.76782496757652,26650000,,,71.84437248303466,70.4142566233963,87.51720230839484,1.430115859638363,1.0225412482977707,0.40757461134059225,,,,0.9851417790019852,292548000.0,89.63208461732931,,0.0005527230500856906,0.0005525703549634608,,-0.020502665925826613
2020-01-24,72.70758056640625,74.09758915730573,72.55930047284312,74.02915451930895,29786000,,,71.97717372663028,70.58413247102666,81.52694413736734,1.3930412556036202,1.0966412497589406,0.2964000058446796,,,,1.0014002577994014,262762000.0,76.99565733172462,85.26113521861807,-0.012474008596204067,-0.012552462144328728,,-0.022773834177970742
2020-01-27,70.99969482421875,71.2402073113937,70.3932038265922,70.99027408970458,34132000,,,71.82679235702851,70.6149148675594,60.33398411192676,1.211877489469103,1.1196884977009731,0.09218899176812978,,,,0.9990984177261686,228630000.0,36.84639309372057,67.82471168092484,-0.023489789219813595,-0.02377007221194493,,0.03553035050663689
2020-01-28,71.93050384521484,72.14373782775851,70.93175461327948,71.49609068205544,29724000,,,71.84274797059564,70.71236590294129,65.36989023340413,1.1303820676543523,1.121827211691649,0.008554855962703334,,,,1.0433753291751873,258354000.0,53.608221031586744,55.816757152343975,0.013110042561458757,0.013024849733387073,,-0.0035090938500170754
2020-01-29,72.23796844482422,72.60692078427317,71.67710549947473,72.3252445637603,21566000,,,71.90355112047696,70.82537349863632,64.63792821025581,1.0781776218406378,1.1130972937214467,-0.03491967188080891,,,,1.041710629602741,279920000.0,51.444428419621865,47.29968084830973,0.004274467481431898,0.004265357895168074,,-0.007311286255561322
2020-01-30,72.11646270751953,72.1660483074748,71.16185099783613,71.3155792213507,27110000,71.22773246765136,,71.93630674925274,70.92100973633137,60.49588423959892,1.0152970129213656,1.0935372375614305,-0.07824022464006486,74.84906769959028,67.60639723571245,0.10043019571344895,1.034840605443517,252810000.0,42.85893178247121,49.303860411226616,-0.0016820204100492786,-0.001683436594636235,,0.014935600287290685
2020-01-31,71.05175018310547,72.88112787586384,70.76809153712954,72.79136985685548,43822000,71.38666877746581,,71.80022112369161,70.9306942138702,51.08232799603087,0.8695269098214169,1.048735172013428,-0.17920826219201103,74.64932874672981,68.12400880820182,0.09183897541878655,1.1314352663919252,208988000.0,16.378614775633004,36.893991659242026,-0.014763792959898492,-0.014873862456829954,0.01161556346601341,0.03233570227088345
2020-02-03,73.5223388671875,73.70582753071683,72.23349161238843,72.48342482845398,71636000,71.68688774108887,,72.06516231499867,71.1226678918937,59.890280674886924,0.942494423104975,1.0274870222317374,-0.08499259912676238,74.52849811941762,68.84527736276011,0.07729923781292934,1.263948404740214,280624000.0,77.82428207817813,45.68727621209411,0.034771679483125206,0.03418080284846398,0.013527304667456564,0.017577349969699174
2020-02-04,71.67809295654297,72.7656014660211,70.51867661680065,72.12837384210876,95880000,71.8049129486084,,72.00561318292857,71.16381048927512,53.04987158336556,0.8418026936534488,0.9903501565160797,-0.14854746286263087,74.41916382202533,69.19066207519148,0.07294420835113151,1.4258590389756876,184744000.0,31.95629871871876,42.05306519084329,-0.025084157265127582,-0.02540412685337686,0.013978128385479044,0.044727451042795074
2020-02-05,71.7098159790039,72.62871964997271,70.89802869966074,72.58061715621994,36376000,71.9312183380127,,71.96010592078632,71.20425534036615,51.457499889076985,0.755850580420173,0.9434502412968985,-0.18759966087672553,74.23828890078059,69.62414777524481,0.06434462371074508,1.5133861815204586,221120000.0,32.745277595099466,47.50861946399878,0.00044257626218047186,0.00044247835419331785,0.013955117831366779,0.05019188439293809
2020-02-06,73.19356536865234,73.47077712052415,71.92951458765228,72.00389677738615,37822000,72.10708999633789,,72.14986891276571,71.35161163875772,55.08172839829945,0.7982572740079945,0.9144116478391178,-0.11615437383112326,74.21829912877011,69.99588086390567,0.05768838071485503,1.5984341534609487,258942000.0,69.64740215516855,44.782992822995595,0.020691022134025072,0.020479870595573834,0.014540648956700965,0.025352872276564353
2020-02-07,73.34925842285156,73.65374104853788,72.66987603102721,72.7680635245262,28360000,72.25417404174804,,72.33439037585585,71.49958547461652,49.9099457569921,0.8348049012393233,0.898490298519159,-0.06368539727983569,74.27478803911747,70.23356004437862,0.05509568987652947,1.5610645545236344,287302000.0,73.51962243662625,58.63743406229809,0.002127141278267297,0.0021248821163955063,0.014420290074368038,0.02678657054884548
2020-02-10,74.81466674804688,74.82557815384178,73.15538394851609,73.25605339560026,38302000,72.45179100036621,,72.71597135619292,71.74514705042618,55.18757986998887,0.9708243057667403,0.9129570999686752,0.057867205798065036,74.6633168592999,70.24026514143253,0.059120115214345126,1.6106896205616326,325604000.0,99.75382479035318,80.973616460716,0.01997850226034159,0.019781550858721783,0.014940542712921244,0.007145342474302652
