date,close,high,low,open,volume,sma_20,sma_50,ema_12,ema_26,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_width,atr_14,obv,stoch_k,stoch_d,returns,log_returns,vol_20,future_return_5d
2020-01-01,675.3241577148438,683.1528519736394,673.4900624593615,679.0819357370663,14004468,,,675.3241577148438,675.3241577148438,,0.0,0.0,0.0,,,,,0.0,,,,,,0.002351843655810981
2020-01-02,686.8212280273438,689.3487905881979,676.397899264457,676.397899264457,17710316,,,677.0929377629207,676.1757925528067,,0.9171452101139721,0.18342904202279442,0.7337161680911777,,,,,17710316.0,,,0.017024521011366867,0.016881227898042434,,0.008271927566269932
2020-01-03,687.6488037109375,689.6618949086101,681.3187290426969,685.7922517653002,20984698,,,678.7169171395386,677.0256452311868,,1.6912719083518368,0.4849976152886029,1.206274293063234,,,,,38695014.0,,,0.0012049360879113902,0.0012042107350341844,,0.006830819110707376
2020-01-06,671.7007446289062,683.510829151107,670.1349935917717,679.976780464453,24519177,,,677.6375059840567,676.6312081495364,,1.0062978345202964,0.5892576591349417,0.41704017538535476,,,,,14175837.0,,,-0.023192157095259347,-0.02346532703611841,,0.028105218059371273
2020-01-07,682.0345458984375,686.4633346701793,677.0688889990518,679.5293205694625,16683622,,,678.3139736631922,677.0314553901958,,1.2825182729964126,0.7279097819072359,0.5546084910891768,,,,,30859459.0,,,0.015384531507762977,0.015267389524794015,,0.003148341744482641
2020-01-08,676.9124145507812,686.4410035098094,675.5032624964547,677.7400241132464,16047902,,,678.0983491843598,677.0226375502392,,1.0757116341205801,0.7974701523499048,0.2782414817706753,,,,,14811557.0,,,-0.007510076107521635,-0.007538418721718082,,0.0070712561785803985
2020-01-09,692.5025634765625,693.3972440896104,685.0094043047601,688.2974451452224,14982742,,,680.314382152391,678.1692987299668,,2.145083422424136,1.0669928063647511,1.078090616059385,,,,,29794299.0,,,0.023031264592964007,0.02277004817694259,,-0.006524612016151621
2020-01-10,692.3460083007812,696.9537331994524,688.7671661721967,694.247234586273,12478359,,,682.1654015598356,679.219425364842,,2.945976194993591,1.442789484090519,1.5031867109030719,,,,,17315940.0,,,-0.00022607161913634766,-0.00022609717717687476,,0.02154883585578471
2020-01-13,690.5790405273438,697.289325272827,688.2080768341074,691.182979891191,18282382,,,683.4598075548369,680.0608783398421,,3.3989292149947232,1.83401743027136,1.5649117847233631,,,,,-966442.0,,,-0.0025521455345343114,-0.0025554078096650615,,-0.007352546704226914
2020-01-14,684.1818237304688,693.3972733335526,680.8043146862556,688.9237506296278,15816535,,,683.5708869664725,680.3661335539626,,3.204753412509831,2.1081646267190544,1.0965887857907766,,,,,-16782977.0,,,-0.009263554816245079,-0.009306728374090915,,0.002942290270825154
