date,close,high,low,open,volume,sma_20,sma_50,ema_12,ema_26,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_width,atr_14,obv,stoch_k,stoch_d,returns,log_returns,vol_20,future_return_5d
2020-01-02,208.14657592773438,208.15649261372965,204.66391150608143,205.1401698134919,12077100,,,208.14657592773438,208.14657592773438,,0.0,0.0,0.0,,,,,0.0,,,,,,0.04061404459202467
2020-01-03,207.04519653320312,208.7617217095724,205.3385880417922,205.59657325047942,11188400,,,207.97713294396033,208.06499226888022,,-0.08785932491989001,-0.017571864983978003,-0.07028745993591201,,,,,-11188400.0,,,-0.005291364460944248,-0.005305413310175719,,0.0449993271384872
2020-01-06,210.9446258544922,211.12321704244698,204.91196510836792,205.09055629632272,17058900,,,208.4336703148114,208.27829846040703,,0.15537185440436474,0.017016878893690544,0.1383549755106742,,,,,5870500.0,,,0.01883371064183903,0.018658552152348983,,0.04379120005132919
2020-01-07,211.4010009765625,212.90916970071976,210.10120374415425,211.16287943167924,14912400,,,208.89018272431156,208.50960975790002,,0.3805729664115347,0.08972809639725939,0.29084487001427534,,,,,20782900.0,,,0.002163483047845638,0.0021611460884375273,,0.028161138401325392
2020-01-08,213.54420471191406,214.55626678760405,210.9545267011627,211.34148938598864,13475000,,,209.60618610701962,208.88254271745663,,0.7236433895629943,0.2165111550304064,0.5071322345325879,,,,,34257900.0,,,0.010138096439709754,0.010087050654817532,,0.027553169087476848
2020-01-09,216.60025024414062,216.67962915565775,214.59597436327618,215.84615815471753,12642800,,,210.682195974269,209.45422475647027,,1.2279712177987392,0.418803167584073,0.8091680502146662,,,,,46900700.0,,,0.014311067520419885,0.014209630826450803,,0.015895539831522365
2020-01-10,216.36209106445312,218.1679270491792,215.72707497817117,217.49321394126716,12119400,,,211.5560259881435,209.9659185570616,,1.59010743108189,0.6530640202836364,0.9370434107982535,,,,,34781300.0,,,-0.0010995332619379017,-0.0011001381921028346,,0.018710454369849083
2020-01-13,220.18214416503906,220.24167456420014,217.50317022293493,217.8901329574613,14463400,,,212.88312109228127,210.72267600950437,,2.160445082776903,0.9545402327822897,1.2059048499946132,,,,,49244700.0,,,0.017655833708170032,0.01750178012935277,,-0.0021181083083497976
2020-01-14,217.3542938232422,220.64845001554536,216.92764927181693,219.8844413569729,13288900,,,213.5709938201214,211.21390695867012,,2.357086861451279,1.2350495585160877,1.1220373029351913,,,,,35955800.0,,,-0.012843231918375886,-0.012926419251819593,,0.01031694198987676
2020-01-15,219.4280242919922,219.9538962713182,218.425894039687,218.8922356273878,10036500,,,214.47207543117844,211.82236009447175,,2.6497153367066915,1.5179827141542086,1.1317326225524829,,,,,45992300.0,,,0.009540784459663776,0.00949555860812666,,-0.0062853453320431685
