date,close,high,low,open,volume,sma_20,sma_50,ema_12,ema_26,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_width,atr_14,obv,stoch_k,stoch_d,returns,log_returns,vol_20,future_return_5d,finbert_positive,finbert_negative,finbert_neutral,finbert_compound,finbert_confidence,finbert_uncertainty,news_volume,sentiment_ma3,sentiment_ma7,sentiment_momentum,sentiment_volatility,sentiment_dispersion,topic_relevance_score
2020-01-02,72.40052032470703,72.46078378305016,71.15668166173941,71.40978524422886,135480400,,,72.40052032470703,72.40052032470703,,0.0,0.0,0.0,,,,,0.0,,,,,,0.0308972451234135,0.6821427065199621,0.31785729348003783,0.7454545454545454,0.2545454545454546,0.2545454545454546,0.8189655242798636,6,0.2545454545454546,0.2545454545454546,0.0,0.0,0.6871842709362769,0.175924460652639
2020-01-03,71.69662475585938,72.45594269937853,71.47244650368873,71.62912999102163,146322800,,,72.29222869873047,72.3483799121998,,-0.0561512134693344,-0.0112302426938669,-0.0449209707754676,,,,,-146322800.0,,,-0.0097222446149665,-0.0097698142083942,,0.0433714785547523,0.5,0.5,1.0,0.0,0.0,1.0986122886681098,3,0.1272727272727273,0.1272727272727273,-0.1272727272727273,0.17999081702930303,0.0,0.0
2020-01-06,72.26792907714844,72.30649856939735,70.5685026643333,70.81920068576198,118387200,,,72.28849029541016,72.34242059108489,,-0.053930295674732,-0.0197702532900399,-0.0341600423846921,,,,,-27935600.0,,,0.0079683572725279,0.0079367775617361,,0.0572382510608298,0.050342617700332395,0.9496573822996676,0.020916906475104913,-0.9790830935248951,0.9790830935248951,0.022979570494471812,3,-0.24151254632648014,-0.24151254632648014,-0.737570547198415,0.6513110479474189,0.4714045207910317,0.7807532066302322
2020-01-07,71.92803955078125,72.5330795245145,71.70867973246871,72.27756311117845,108872000,,,72.23303633469801,72.31172569921054,,-0.0786893645125275,-0.0315540755345374,-0.04713528897799,,,,,-136807600.0,,,-0.0047031861948658,-0.0047142809759403,,0.0478905257584205,0.6413006780133781,0.35869932198662186,0.8063286903125404,0.19367130968745963,0.19367130968745963,0.8858426078830195,3,-0.2618039279458118,-0.1327165823229952,0.3263878920104548,0.5745870702101643,0.816496580927726,0.13210049239165375
2020-01-08,73.0851058959961,73.38642316119072,71.63155170295238,71.63155170295238,132079200,,,72.36412395951311,72.36901312119466,,-0.0048891616815467,-0.0262210927639393,0.0213319310823925,,,,,-4728400.0,,,0.016086443512727,0.0159584277345712,,0.0268809846450892,0.846782277932735,0.15321772206726497,0.4301387730481354,0.5698612269518646,0.5698612269518646,0.4725557419033047,3,-0.07185018562852363,0.007798979531976747,0.5620622474198879,0.5885030514420614,0.12065377796439399,0.52123580883919
2020-01-09,74.63749694824219,74.83033706552648,73.81068409472688,74.06137477592067,170108400,,,72.71387365008681,72.53704896023521,,0.1768246898515997,0.0143880637591684,0.1624366260924312,,,,,165380000.0,,,0.0212408675230659,0.0210184247022174,,0.0181181708546946,0.9525642365846403,0.04743576341535961,7.296731005035362e-05,0.9999270326899496,0.9999270326899496,8.016278349237456e-05,3,0.5878198564430913,0.17315365505830557,0.826773377631644,0.7412251476020102,0.0,0.9549303162189019
2020-01-10,74.80621337890625,75.37028567561227,74.30482477296201,74.87130260503702,140644800,,,73.03577206990519,72.7051352134701,,0.3306368564350919,0.0776378222943531,0.2529990341407387,,,,,306024800.0,,,0.0022604781452018,0.0022579271081317,,0.0270682304946456,0.9149491901579186,0.08505080984208141,0.20812676896588767,0.7918732310341123,0.7918732310341123,0.22865062598671276,3,0.7872204968919755,0.26154216591199225,0.53033106512212,0.7827609397632628,0.3596163657534254,0.6610543714512488
2020-01-13,76.4044189453125,76.4309386915993,75.00389679896787,75.12201817653433,121532000,,,73.55402543535247,72.97915623064361,,0.574869204708861,0.1770840987772547,0.3977851059316063,,,,,427556800.0,,,0.0213646098929118,0.0211395860046475,,-0.0012304183542231,0.9256581579601861,0.07434184203981396,0.15938964550826973,0.8406103544917303,0.8406103544917303,0.17510742324183892,3,0.8774702060719308,0.3452657230471745,0.49534463144455576,0.3119725407743929,0.4714045207910317,0.6703304695346644
2020-01-14,75.37271118164062,76.5514679630278,75.24977872842311,76.34175230410106,161954400,,,73.83382324247373,73.15645659738414,,0.6773666450895917,0.2771406080397221,0.4002260370498695,,,,,265602400.0,,,-0.0135032472979126,-0.0135952452612381,,0.0160547579917993,0.6456528939494106,0.3543471060505895,0.8000049715967692,0.19999502840323083,0.19999502840323083,0.8788952927917928,3,0.6108262046430245,0.3738364413904932,-0.17384141298726238,0.3095153091451108,0.816496580927726,0.13641381250833898
2020-01-15,75.0497055053711,76.0524904138791,74.6182170498927,75.17264532410701,121923600,,,74.02088205215024,73.29669725723502,,0.7241847949152174,0.3665494454148212,0.3576353495003961,,,,,143678800.0,,,-0.0042854459021796,-0.0042946547442165,,0.0253419898413271,0.1979834651375231,0.8020165348624769,0.533684764370496,-0.46631523562950405,0.46631523562950405,0.5863126404123714,3,0.19143004908848568,0.44708899251840617,-0.9134042281479102,0.6064887048787767,0.9428090415820634,0.29837930086450676
2020-01-16,75.98979187011719,76.10068190640935,75.23047392822782,75.59205460116348,108829200,,,74.32379125491438,73.49618574707814,,0.827605507836239,0.4587606578991048,0.3688448499371342,,,,,252508000.0,,,0.0125261832596905,0.0124483796737638,,0.0097385235981763,0.06351599501730792,0.9364840049826921,0.10305310734924666,-0.8969468926507533,0.8969468926507533,0.11321541011931628,3,-0.3877556999590088,0.2912863921843757,-1.1882332848351291,0.7667492743114016,0.4714045207910317,0.715255086361362
2020-01-17,76.83108520507812,76.83349074089385,75.93195182564011,76.23808752279956,137816400,,,74.70952878570881,73.74321533655963,,0.9663134491491832,0.5602712161491205,0.4060422330000627,,,,,390324400.0,,,0.0110711361915412,0.0110102997702917,,-0.0306843697631197,0.7556310913641564,0.24436890863584357,0.6237085738117922,0.37629142618820777,0.37629142618820777,0.6852139037372957,3,-0.3289902340306832,0.26363356350385336,0.1126578626843544,0.6909427089684343,0.8955419357123644,0.24672115858670327
2020-01-21,76.31040954589844,76.90098699093934,76.1730071029982,76.45986173724447,110843200,,,74.9558181334303,73.93337787058472,,1.0224402628455778,0.6527050254884119,0.3697352373571658,,,,,279481200.0,,,-0.0067768879977406,-0.0067999553789827,,0.0035379365133003,0.5891334641405055,0.4108665358594945,0.8798718930140275,0.12012810698597252,0.12012810698597252,0.9666380741188829,6,-0.13350911982552435,0.13794800268899948,-0.01781989570302696,0.5312839407203411,0.7746977519207222,0.07967602000302382
2020-01-22,76.58280181884766,77.13480977194556,76.48878729766383,76.79492300181599,101832400,,,75.2061233158022,74.12963149638198,,1.0764918194202266,0.7374623842747748,0.3390294351454518,,,,1.2343672061495548,381313600.0,91.59332719339469,,0.0035695296954916,0.0035631740443347,,0.0209001698668671,0.20206448983264427,0.7979355101673558,0.542186374396459,-0.457813625603541,0.457813625603541,0.5956526136603585,3,0.01286863585687977,-0.04057869111637957,-0.4172349344871614,0.5090776271606703,0.9428090415820634,0.29293940900177334
2020-01-23,76.95161437988281,77.03115890447519,76.08863757604202,76.63583446102108,104472000,,,75.47466040258384,74.33866726553019,71.90249409263592,1.1359931370536458,0.8171685348305491,0.3188246022230967,,,,1.2085400066582994,485785600.0,97.21006967794018,,0.0048158666472866,0.0048043074583238,,0.0145352036376031,0.9400654766138934,0.05993452338610669,0.08243438687909421,0.9175656131209058,0.9175656131209058,0.0905634304341941,3,0.19329336483444579,-0.029585082740783086,0.9471506958616889,0.7091118012350945,0.4714045207910317,0.7316971352846331
2020-01-24,76.72982025146484,77.9399074546243,76.53938572501609,77.19746512519868,146537600,,,75.6677619177963,74.51578970893276,75.40134367413351,1.1519722088635405,0.8841292696371474,0.267842939226393,,,,1.2383275447953292,339248000.0,83.58403535796697,90.79581074310062,-0.0028822543907012,-0.0028864160845181,,-0.027645657593602,0.9405735578734863,0.05942644212651369,0.07941647460810997,0.92058352539189,0.92058352539189,0.08724791492716852,3,0.4601118376364182,0.07335613111473968,0.8472273942771503,0.5810718751376686,0.4714045207910317,0.734103718238095
2020-01-27,74.47357177734375,75.15333787807808,73.4924810810553,74.74113795467083,161940000,,,75.48404035772667,74.51266245474098,59.513407640521955,0.9713779029856936,0.9015789963068568,0.0697989066788369,,,,1.345423492320007,177308000.0,45.051677264517366,75.28192743347483,-0.0294051056906785,-0.029846102369673,,-0.0009385948736861,0.5084343943463824,0.49156560565361757,0.988753073996983,0.011246926003016985,0.011246926003016985,1.0862562775514544,3,0.6164653548386042,0.14157929706224268,-0.13033237105922568,0.6034271907011071,0.0,0.010740814332881236
2020-01-28,76.58039093017578,76.7515370876536,75.25459488094803,75.35342783283777,162234000,,,75.652709676565,74.6658275269954,67.41251801168205,0.9868821495695954,0.9186396269594046,0.0682425226101908,,,,1.4492496007674396,339542000.0,78.4489559760054,69.02822286616325,0.0282894871637264,0.0278967296898327,,0.0036512912270878,0.8512180423169762,0.14878195768302385,0.4186045160744556,0.5813954839255444,0.5813954839255444,0.45988406545136423,3,0.5044086451068172,0.35277106514457096,0.22862441878097345,0.6038652214413441,0.4714045207910317,0.4636239675643653
2020-01-29,78.18339538574219,79.0294966511186,77.46987813568431,78.20991513135742,216229200,,,76.04204593951533,74.92638810912479,68.4651684413305,1.1156578303905462,0.958043267645633,0.1576145627449132,,,,1.4988377623891884,555771200.0,84.71918210239136,69.4066051143047,0.0209323096434437,0.0207162388881834,,-0.0089104296456535,0.952574122445584,0.04742587755441599,3.229432365969842e-08,0.9999999677056763,0.9999999677056763,3.547894082676997e-08,3,0.530880792544746,0.4418722853613521,0.5581276823443242,0.41032966430557427,0.0,0.9549999691589208
2020-01-30,78.07012176513672,78.123153914912,76.83592703187314,77.26741555248192,126743200,75.21758842468262,,76.35405760499555,75.15925726882938,63.87924533176362,1.1948003361661677,1.00539468134974,0.1894056548164278,79.25071147179179,71.18446537757345,0.1033205266220096,1.4704261326990928,429028000.0,82.67342985279608,81.9471893103976,-0.0014488194078371,-0.0014498699615063,,0.0041370857478304,0.9525739656977308,0.04742603430226922,1.1888472448706722e-06,0.9999988111527551,0.9999988111527551,1.3060821925641458e-06,3,0.8604647542613253,0.5675681002423211,0.43243071091043406,0.4233996954862257,0.0,0.9549988646508811
2020-01-31,74.60857391357422,77.78324876217432,74.31448794421121,77.361404556077,199588400,75.32799110412597,,76.08552165246918,75.11846590918086,49.36892151698912,0.9670557432883272,0.9977268937374574,-0.0306711504491302,79.15188105380894,71.504101154443,0.1025053756988444,1.6625813411473251,229439600.0,20.156938664786644,62.51651687332469,-0.0443389580200233,-0.0453519873998476,0.017679159371228,0.0364430450875055,0.9278200782853986,0.0721799217146015,0.14877469393249132,0.8512253060675087,0.8512253060675087,0.16344570699707184,3,0.9504080283086468,0.754573661909614,0.09665164415789473,0.4155376019704024,0.4714045207910317,0.6787951826277855
