date,close,high,low,open,volume,sma_20,sma_50,ema_12,ema_26,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_width,atr_14,obv,stoch_k,stoch_d,returns,log_returns,vol_20,future_return_5d,finbert_positive,finbert_negative,finbert_neutral,finbert_compound,finbert_confidence,finbert_uncertainty,news_volume,sentiment_ma3,sentiment_ma7,sentiment_momentum,sentiment_volatility,sentiment_dispersion,topic_relevance_score
2020-01-02,152.1583709716797,152.26257663838246,149.9890168529734,150.41530750587003,22622100,,,152.1583709716797,152.1583709716797,,0.0,0.0,0.0,,,,,0.0,,,,,,0.0091522627042863,0.10053408385558328,0.8994659161444166,0.26956521739130435,-0.7304347826086957,0.7304347826086957,0.29614766042357743,6,-0.7304347826086957,-0.7304347826086957,0.0,0.0,0.4714045207910317,0.555026464789189
2020-01-03,150.26376342773438,151.52369966939423,149.7332670007078,149.9795792382155,21116200,,,151.8668928879958,152.0180296721282,,-0.1511367841324045,-0.0302273568264809,-0.1209094273059236,,,,,-21116200.0,,,-0.0124515498677226,-0.0125297199853396,,0.0171477847689294,0.10053408385558328,0.8994659161444166,0.26956521739130435,-0.7304347826086957,0.7304347826086957,0.29614766042357743,3,-0.7304347826086957,-0.7304347826086957,0.0,0.0,0.4714045207910317,0.5824728284326104
2020-01-06,150.6521453857422,150.71846465674278,148.26489736372372,148.80487615350108,20813700,,,151.68000865687986,151.91685305832183,,-0.2368444014419708,-0.0715507657495788,-0.1652936356923919,,,,,-302500.0,,,0.0025846681139101,0.0025813336037793,,0.0267246313457147,0.050083866418202234,0.9499161335817977,0.019108409463527765,-0.9808915905364722,0.9808915905364722,0.020992733453533606,3,-0.8139203852512878,-0.8139203852512878,-0.1669712052851844,0.1446013054774762,0.4714045207910317,0.782195361898062
2020-01-07,149.27854919433594,151.25844269298102,149.03225142604057,150.92688967276914,21634100,,,151.31055335495003,151.72142314247102,,-0.4108697875209941,-0.1394145701038619,-0.2714552174171322,,,,,-21936600.0,,,-0.009117667643492,-0.0091594879717793,,0.0288744315590967,0.587107544173893,0.41289245582610706,0.8826597162175784,0.11734028378242152,0.11734028378242152,0.9697008109489381,3,-0.5313286964542488,-0.5811052179928605,0.6984455017752821,0.48036579824074865,0.0,0.11205997101221256
2020-01-08,151.65631103515625,152.32891395537885,149.62904874222338,150.55741741152548,27746500,,,151.36374684421253,151.71660002341068,,-0.3528531791981493,-0.1821022919227194,-0.1707508872754299,,,,,5809900.0,,,0.0159283557728369,0.0158028306983049,,0.0193016403748162,0.04784509944621152,0.9521549005537885,0.0030803218386076248,-0.9969196781613924,0.9969196781613924,0.0033840794249470826,3,-0.6201569949718143,-0.6642681100265669,-0.33265156813482544,0.45567950156513864,0.0,0.9520582926441298
2020-01-09,153.55096435546875,153.67412047600544,152.5468083247831,153.31413455747898,21385000,,,151.70024184594425,151.85247886282238,,-0.1522370168781321,-0.1761292369138019,0.0238922200356697,,,,,27194900.0,,,0.0124930727074938,0.0124156782047757,,0.0251710305237462,0.9525650246142837,0.04743497538571634,6.715398561518704e-05,0.9999328460143848,0.9999328460143848,7.377619382988596e-05,3,0.040117817211804664,-0.3869012840197416,1.3868341300341265,0.8655818274542719,0.0,0.9549358679437374
2020-01-10,152.8404541015625,154.62141856495847,152.68887958234973,154.24249672186824,20725900,,,151.87565911603937,151.92566221384016,,-0.0500030978007828,-0.1509040090911981,0.1009009112904153,,,,,6469000.0,,,-0.0046271949960629,-0.0046379336020497,,0.0357011075268216,0.4497664559296075,0.5502335440703925,0.9327952158466257,-0.06720478415337422,0.06720478415337422,1.024780286939925,3,-0.02139720543346058,-0.3412303554674034,0.27402557131402916,0.8369597798856192,0.9428090415820634,0.04300206164905574
2020-01-13,154.6782684326172,154.70668685049705,152.7646797173632,153.23833928861814,21626500,,,152.30682978012828,152.1295589707866,,0.1772708093416781,-0.0852690454046229,0.262539854746301,,,,,28095500.0,,,0.0120243972177251,0.0119526784973358,,0.0197207357801794,0.06275902460482058,0.9372409753951794,0.09878731977256483,-0.9012126802274352,0.9012126802274352,0.10852896346672586,3,0.010505127211191826,-0.3656271979843662,-0.535585482243069,0.8185874338632122,0.4714045207910317,0.7186567663120466
2020-01-14,153.58888244628906,154.98144297107078,153.20047806483123,154.78249955826826,23477400,,,152.50406865184533,152.23765700600902,,0.2664116458363139,-0.0149329071564355,0.2813445529927494,,,,,4618100.0,,,-0.0070429155780387,-0.0070678339756657,,0.0220194502047119,0.6451945569362028,0.3548054430637973,0.8006725605206694,0.19932743947933063,0.19932743947933063,0.8796287141873682,3,-0.25636334163382624,-0.23280402340036246,0.43213146287969306,0.8265548979360037,0.816496580927726,0.1359584594376919
2020-01-15,154.58352661132812,155.3034983915867,154.00567582656228,154.05303021846976,21417900,,,152.82398526099652,152.41142512492155,,0.4125601360749726,0.0705657014898461,0.3419944345851265,,,,,26036000.0,,,0.006476016682958,0.006455137381575,,0.021693874493055,0.834803369084252,0.16519663091574802,0.45998008530448287,0.5400199146955171,0.5400199146955171,0.5053397742581103,3,-0.053955108684195764,-0.015530951224363956,0.5555508659198811,0.7122277619307916,0.4714045207910317,0.4306297216559883
2020-01-16,157.41600036621094,157.4823196362133,155.3887382345589,155.69188726038482,23865400,,,153.5304491233372,152.78213440205408,,0.7483147212831227,0.2061155054485014,0.5421992158346213,,,,,49901400.0,,,0.0183232574451774,0.0181574094173107,,-0.0068000366406353,0.9400896337378013,0.05991036626219875,0.08229144128639154,0.9177085587136085,0.9177085587136085,0.09040638864943999,3,0.5523519709628187,0.0988073737658056,0.8189011849478028,0.6883672948718156,0.4714045207910317,0.7318111248230231
2020-01-17,158.29702758789062,158.64753102974288,156.7149919685834,158.60016218369577,34371700,,,154.26376888711465,153.19064500841233,,1.0731238787023187,0.3795171800992649,0.6936066986030538,,,,,84273100.0,,,0.0055968085812756,0.0055812046425595,,-0.0288448580963807,0.9525712260274672,0.04742877397253279,2.1402723517027766e-05,0.999978597276483,0.999978597276483,2.351329506677265e-05,3,0.8192356902285362,0.3840785559712164,0.6159000413052667,0.7695942706144082,0.0,0.9549795603990412
2020-01-21,157.7286376953125,159.32960936368943,157.66231841676765,157.89914820309696,29517200,,,154.7968256268374,153.52679261484937,,1.2700330119880334,0.5576203464770186,0.7124126655110148,,,,,54755900.0,,,-0.0035906542355164,-0.0035971161073047,,-0.0062460674879054,0.6364718252317936,0.36352817476820637,0.813305550593728,0.18669444940627197,0.18669444940627197,0.8935074723242526,6,0.7014605351321211,0.26790164217005735,-0.08120719276378538,0.38438101815864634,0.5773502691896257,0.13556144209694446
2020-01-22,156.9708251953125,158.6665350539603,156.95187475950405,158.58126532029598,24138800,,,155.1312870989105,153.78190613932813,,1.349380959582362,0.7159724690980874,0.6334084904842746,,,,2.145000486638214,30617100.0,78.68191988032713,,-0.0048045333496373,-0.0048161122222648,,0.0141215719668248,0.39769854151214334,0.6023014584878567,0.8616454011076538,-0.1383545988923462,0.1383545988923462,0.9466142261312309,3,0.34943948259680296,0.25773738292163284,-0.39609198181397903,0.48262570389434445,0.816496580927726,0.09436973740624277
2020-01-23,157.93704223632812,158.0128294992705,156.5634324259856,157.43496426740944,19680800,,,155.56294173543628,154.08969399836516,65.56144058500368,1.4732477370711194,0.8674275226926939,0.6058202143784256,,,,2.086131721486489,50297900.0,87.41433913291405,,0.0061553925056672,0.0061365254603466,,0.036348074626286,0.06270494090164518,0.9372950590983549,0.0984807054914485,-0.9015192945085515,0.9015192945085515,0.10819211324961031,3,-0.28439314799820853,0.2576935808814733,-1.1592128753900248,0.7877570550005657,0.4714045207910317,0.7189012706700151
2020-01-24,156.34556579589844,158.70439597949334,155.78665089637408,158.68544554672874,24918100,,,155.68334543704586,154.25679561299725,66.64956772859284,1.4265498240486068,0.9792519829638764,0.4472978410847302,,,,2.1213203723541585,25379800.0,73.03098744431352,79.70908215251823,-0.0100766509103563,-0.0101277640129601,,0.0314469773028469,0.640868830818643,0.3591311691813569,0.8069542972157675,0.19304570278423244,0.19304570278423244,0.8865299073147804,3,-0.28227606353888834,0.2567961899250307,-0.06375048714079828,0.68572202530992,0.0,0.18435864615894199
2020-01-27,153.73097229003906,154.77302928468092,151.76054644422686,152.66049687326566,32078100,,,155.38298033750635,154.21784573722258,57.512868056762386,1.1651346002837784,1.0164285064278569,0.1487060938559214,,,,2.273566947972195,-6698300.0,45.63035384409509,68.69189347377421,-0.016723170193855,-0.0168645811814299,,0.0745622319517795,0.04813914524672793,0.9518608547532721,0.005225604496396974,-0.994774395503603,0.994774395503603,0.005740913315461045,3,-0.567749329075974,0.037539859896584975,-1.032314255400188,0.5800500848990431,0.0,0.9500095477059408
2020-01-28,156.7434539794922,157.02763819872118,154.47936148498258,155.1519500770846,24899900,,,155.59228397473495,154.40492782924255,66.86660750860852,1.1873561454924015,1.050614034240766,0.1367421112516356,,,,2.350029422382314,18201600.0,73.34014511276983,64.00049546705948,0.0195958019687116,0.0194062761797579,,0.0886010479210235,0.3544201591945441,0.6455798408054558,0.8001114029220886,-0.19988859707791135,0.19988859707791135,0.8790122195536879,3,-0.3338724299324272,-0.12211687664506068,-0.07777172043285066,0.5160280941347745,0.0,0.19089361020940535
2020-01-29,159.1875,159.86010294143955,156.96130872089228,158.99803906528018,34754500,,,156.14539413246803,154.75919243448385,66.96555626647961,1.386201697984177,1.1177315669894483,0.2684701309947286,,,,2.3547640081612036,52956100.0,91.695805287759,70.22210141487464,0.0155926512939263,0.0154723349950378,,0.0705783036722125,0.9525735724676735,0.047426427532326655,4.0902513570584276e-06,0.9999959097486429,0.9999959097486429,4.493600404605801e-06,3,-0.06488902761095712,-0.12211440343475213,1.1221103131833952,0.8240743951294812,0.0,0.954996093809954
2020-01-30,163.67774963378906,164.8808486198426,161.79257991981058,164.8808486198426,51597500,155.06430053710938,,157.30421805574818,155.41982630109905,70.42421694405067,1.8843917546491296,1.2710636045213846,0.6133281501277452,162.14633324837212,147.98226782584663,0.0865362913054219,2.6173025209464464,104553600.0,90.83024940387568,85.28873326813483,0.028207300408569,0.0278168007974582,,0.0627970076775101,0.9499843925265403,0.05001560747345965,0.01862985021621011,0.9813701497837899,0.9813701497837899,0.020466982383574667,3,0.5938258208181738,-0.008589303380820994,0.9899594531646109,0.8423027740361477,0.4714045207910317,0.7825769808529565
2020-01-31,161.2621612548828,163.31784241229383,160.64640948856473,163.13786388648447,36142700,155.51949005126954,,157.9131323940766,155.8525918532312,65.89229201997378,2.060540540845409,1.4289589917861896,0.6315815490592194,162.97549774196727,148.0634823605718,0.0924706407588466,2.6957883182761315,68410900.0,72.41917665273475,84.98174378145647,-0.014758196421388,-0.014868182070162,0.0129699751385571,0.0802442016952869,0.9422041142614209,0.05779588573857912,0.06956521974699115,0.9304347802530089,0.9304347802530089,0.07642520527794193,3,0.9706002799284805,0.144094893639944,0.7863398866130649,0.9039644825208076,0.4714045207910317,0.7419594343392275
2020-02-03,165.19349670410156,165.30717036186377,161.42315656565438,161.45157498009493,30107000,156.2659767150879,,159.03318844177275,156.54451073107344,68.38987516238414,2.4886777106993065,1.640902735568813,0.8477749751304935,164.45944184337682,148.07251158679898,0.0991983981423342,2.8460027449794967,98517900.0,99.1608709340058,87.47009899687207,0.0243785362829478,0.0240861226471043,0.013273330311704,0.0821195329333563,0.05011560178185725,0.9498843982181427,0.019330693773122465,-0.9806693062268775,0.9806693062268775,0.021236937727632448,3,0.3103785412699737,0.13278774910875457,-1.113457055335632,0.8987512710838842,0.4714045207910317,0.7820181050455565
2020-02-04,170.63108825683594,171.12369816863662,167.02180529379913,167.8080817735197,36433300,157.2649238586426,,160.81748072101325,157.58796091816697,75.87018554928093,3.2295198028462835,1.958626149024307,1.2708936538219762,167.2519107161857,147.27793700109947,0.1170594052885671,3.1423767848577477,134951200.0,97.4559414717892,89.6786630195099,0.0329164989011299,0.0323863532799034,0.0146632502090231,0.0239841273120209,0.14185106243323603,0.858148937566764,0.39999999324388635,-0.6000000067561136,0.6000000067561136,0.43944490804489444,3,-0.21674484424332743,0.019495504888705124,-0.6194955116448188,0.9741814690624248,0.0,0.5730000064520885
2020-02-05,170.4226837158203,174.49615834021887,169.0111876454054,174.3351158434909,39186300,158.3221305847168,,162.29520425867588,158.53868112540056,74.63192176687261,3.756523133275323,2.3182055458745103,1.4383175874008125,169.1873847056858,147.45687646374782,0.1275094827057974,3.411687838394593,95764900.0,82.08328571118207,92.900032705659,-0.0012213749741895,-0.0012221214604916,0.0143273907681335,0.0267371999246832,0.9525741268034611,0.04742587319653881,1.3998402437209734e-10,0.999999999860016,0.999999999860016,1.5378816939240232e-10,3,-0.1935564377076584,0.3044632756549364,0.6955367242050796,0.9741822392487312,0.0,0.9549999998663152
2020-02-06,173.9562225341797,174.13621548794777,170.5742861837626,171.43635009131322,27751400,159.43712615966797,,164.08920707029185,159.68072122975457,75.17326676585748,4.408485840537281,2.7362616048070647,1.6722242357302166,171.88391967583195,146.990332643504,0.1431025959846694,3.469883463197612,123516300.0,97.62515383581729,92.38812700626283,0.020733970040347,0.0205219469946509,0.0145284442633511,0.0004354235094485,0.6337378546144293,0.3662621453855706,0.8172379769461613,0.18276202305383868,0.18276202305383868,0.8978276842393182,3,0.19425400538591367,0.3591276499594721,-0.17636562690563343,0.8893967095477928,0.0,0.17453773201641595
2020-02-07,174.2025146484375,175.85085514230525,172.86679120280033,173.21730911108827,33529100,160.4697036743164,,165.64510054385272,160.7564096311385,74.68414917377572,4.888690912714225,3.1667474663884967,1.721943446325728,174.21879472121475,146.72061262741806,0.1578518091388718,3.5449923830794297,157045400.0,93.157661383846,90.95536697694844,0.0014158281357794,0.0014148267961628,0.0145184514640407,0.0079396237177371,0.9499879647995428,0.050012035200457064,0.018604788196815436,0.9813952118031846,0.9813952118031846,0.02043944894108884,3,0.7213857449056796,0.35647040739583524,0.6249248044073493,0.9014098934255602,0.4714045207910317,0.7825969661352441
2020-02-10,178.7591094970703,178.89173359155058,173.59622334452445,173.90884037900125,35844300,161.7656364440918,,167.6626403828093,162.08994295454085,79.04262072599886,5.572697428268441,3.6479374587644857,1.9247599695039552,177.26189221159214,146.26938067659145,0.17337584429793,3.804150904515455,192889700.0,99.51117474235382,96.76466332067235,0.0261568833138177,0.0258206427726575,0.0149111677023742,-0.0077901644852049,0.9413956532654355,0.05860434673456441,0.07448178618075763,0.9255182138192424,0.9255182138192424,0.08182660558013093,3,0.6965584828920885,0.3484915594008999,0.5770266544183424,0.7023933601762662,0.4714045207910317,0.7380388018268694
2020-02-11,174.72352600097656,180.65373798592051,173.83304379083776,180.6063691429456,53159900,162.76789932250978,,168.74893047791195,163.0257639209435,72.48088300865254,5.723166556968465,4.062983278405282,1.6601832785631832,178.9134330197098,146.62236562530975,0.1848123611826581,4.168867611703062,139729800.0,79.47540001878556,90.7147453816618,-0.0225755403875509,-0.0228342692776551,0.0163531694508334,0.0181714083206054,0.9525741259502193,0.0474258740497807,6.435579180674722e-09,0.9999999935644208,0.9999999935644208,7.0702063725858955e-09,3,0.9689711397289492,0.35842944701681584,0.6415705465476049,0.3563823176858909,0.0,0.9549999938540218
2020-02-12,174.97930908203125,176.05925222698292,172.26997600540625,175.80347203464285,47062900,163.83742065429686,,169.70745026316106,163.9112117106537,71.97666014471147,5.796238552507361,4.409634333225698,1.3866042192816632,180.2544104877673,147.42043082082645,0.1876449269298927,4.336001836581046,186792700.0,80.3606711411423,86.44908196742722,0.0014639303985501,0.0014628598970767,0.0160982036443557,0.0011571017918203,0.04745037531389317,0.9525496246861068,0.00018074321467653753,-0.9998192567853235,0.9998192567853235,0.0001985667167370224,3,0.30856631686611324,0.3556937397941807,-1.355512996579504,0.8630268305682187,0.0,0.9548273902299839
