,prediction,signal,position,actual_return,strategy_return,equity,transaction_cost,cum_cost
2023-09-19,-0.01781809702515602,-1.0,-0.5285026103446093,0.008329059401134487,-0.004403445830076463,94030.90113754074,1.5161948615785016e-06,0.0015910301251819965
2023-09-20,-0.018438618630170822,-1.0,-0.5456820804593991,-0.017700814703868306,0.009650427658375786,94938.33954662047,8.58973505739491e-06,0.0015996198602393915
2023-09-21,-0.03092597983777523,-1.0,-0.5323443729555011,-0.01314772967651967,0.006992451056683348,95602.191239303,6.668853751949033e-06,0.0016062887139913404
2023-09-22,-0.02854878269135952,-1.0,-0.5441629453256626,0.01132768529927164,-0.0061700158823589455,95012.32420096819,5.909286185080742e-06,0.0016121980001764212
2023-09-25,-0.027943668887019157,-1.0,-0.5749736099473487,0.005851432901241793,-0.0033798248309025248,94691.199188392,1.5405332310843067e-05,0.0016276033324872643
2023-09-26,-0.012425068765878677,-1.0,-0.576922121793899,-0.006216029253923172,0.0035851905303830285,95030.68517903284,9.74255923275158e-07,0.0016285775884105395
2023-09-27,-0.014191664755344391,-1.0,-0.5847338351813726,-0.004080845724566684,0.0023823027146156477,95257.07703830664,3.905856693736776e-06,0.0016324834451042762
2023-09-28,-0.013197993859648705,-1.0,-0.6251710781141062,0.020890713151903828,-0.01308048828521462,94011.06795802328,2.0218621466366828e-05,0.0016527020665706431
2023-09-29,-0.01670314371585846,-1.0,-0.605788364999616,-0.012337128013172216,0.007463997251333313,94712.76631085688,9.691356557245124e-06,0.0016623934231278883
2023-10-02,-0.014862263575196266,-1.0,-0.5945670176833191,0.02201792189789953,-0.013096740832076516,93472.33775699456,5.610673658148435e-06,0.0016680040967860367
2023-10-03,-0.017387334257364273,-1.0,-0.5704996866541009,-0.019164470891209984,0.010921290972812326,94493.17635554768,1.2033665514609104e-05,0.001680037762300646
2023-10-04,-0.029557982459664345,-1.0,-0.5565188584048836,0.015418392795565339,-0.008587616771150712,93681.70516951747,6.9904141246086576e-06,0.0016870281764252545
2023-10-05,-0.009509965777397156,-1.0,-0.5469565544823554,-0.0025851314880167564,0.0014091734596082253,93813.7189420932,4.781151961264107e-06,0.0016918093283865186
2023-10-06,-0.028668848797678947,-1.0,-0.5466739208491862,0.03490920011455567,-0.019084090617149593,92023.36942867048,1.4131681658458017e-07,0.0016919506452031032
2023-10-09,-0.019200453534722328,-1.0,-0.5032675560131005,0.009288939723251843,-0.004696525174892004,91591.17935747035,2.1703182418042865e-05,0.001713653827621146
2023-10-10,-0.024909375235438347,-1.0,-0.537542605458904,0.010931046539139455,-0.00589304076176446,91051.4288040987,1.7137524722901755e-05,0.0017307913523440478
2023-10-11,-0.023928949609398842,-1.0,-0.5565582215368324,0.0185807675848233,-0.010350786769837445,90108.97487945844,9.507808038964228e-06,0.001740299160383012
2023-10-12,-0.02479151450097561,-1.0,-0.5485596118155195,-0.011164750769489418,0.0061205320432674805,90660.48974759417,3.999304860656472e-06,0.0017442984652436685
2023-10-13,-0.023256933316588402,-1.0,-0.5562081019239633,-0.029214085702292558,0.016245286912861916,92133.29541520441,3.824245054221909e-06,0.0017481227102978903
2023-10-16,-0.017677783966064453,-1.0,-0.583671984111225,0.020528232990958184,-0.011995486421223701,91028.11172110873,1.3731941093630851e-05,0.0017618546513915212
2023-10-17,-0.015311582013964653,-1.0,-0.5677319783397683,0.008874200498319107,-0.005046137407980193,90568.77136137504,7.970002885728355e-06,0.0017698246542772495
2023-10-18,-0.017030702903866768,-1.0,-0.5674209022612596,-0.02169730792116009,0.012311350499225781,91683.79524988917,1.5553803925433264e-07,0.0017699801923165039
2023-10-19,-0.015554949641227722,-1.0,-0.5581665833417296,-0.013124416518745519,0.007320983567162179,92355.01080828867,4.627159459764996e-06,0.0017746073517762688
2023-10-20,-0.027430260553956032,-1.0,-0.5582038328654951,-0.013298859252182771,0.007423455582545292,93040.60412884949,1.86247618827462e-08,0.0017746259765381515
2023-10-23,-0.02160496823489666,-1.0,-0.5502517585933371,0.017366158675974352,-0.009559735388601904,92151.16057298203,3.9760371360790245e-06,0.0017786020136742306
2023-10-24,-0.018999559804797173,-1.0,-0.5400259407963058,-0.004649555510956027,0.0025057676801901615,92382.06997283781,5.1129088985156225e-06,0.0017837149225727461
2023-10-25,-0.024409567937254906,-1.0,-0.541123700797207,-0.04165739182085548,0.02254125314766017,94464.4775984004,5.488800004505578e-07,0.0017842638025731966
2023-10-26,-0.01856141723692417,-1.0,-0.2960044799654189,-0.03732516951143572,0.010925857780437745,95496.58304594386,0.00012255961041589402,0.0019068234129890906
2023-10-27,-0.011952925473451614,-1.0,-0.2811777535020007,0.02906203913736438,-0.008179012240063049,94715.51532432689,7.413363231709102e-06,0.0019142367762207998
2023-10-30,-0.00286845862865448,0.0,-0.26892000432355706,0.019984470654232034,-0.0053803528093292995,94205.91243536457,6.128874589221817e-06,0.0019203656508100216
2023-10-31,0.0010160040110349655,0.0,0.0,-0.0045927265536096495,-0.00013446000216177852,94193.24550817486,0.00013446000216177852,0.0020548256529718
2023-11-01,0.007523106411099434,1.0,0.27526178133543255,0.035118101329352,0.009529040238367937,95090.81673480473,0.00013763089066771628,0.0021924565436395164
2023-11-02,-0.001222219318151474,0.0,0.26163227241517506,-0.0031427730274821153,-0.000829065603325394,95011.98020945778,6.814754460128747e-06,0.0021992712980996453
2023-11-03,-0.004618139937520027,-1.0,-0.2615721865257066,0.011998788990498888,-0.0034001517013758104,94688.9250632975,0.0002616022294704408,0.0024608735275700863
2023-11-06,-0.005010558292269707,-1.0,-0.2764049833538238,0.0038143254979081664,-0.001061714974169431,94588.39241366979,7.4163984140586115e-06,0.002468289925984145
2023-11-07,-0.00506010465323925,-1.0,-0.27752648729356283,0.009563128922548403,-0.002654582329380202,94337.29973860398,5.607519698695163e-07,0.0024688506779540144
2023-11-08,-0.0038207340985536575,0.0,0.0,0.003010973639148151,-0.0001387632436467814,94324.20918889537,0.0001387632436467814,0.0026076139216007956
2023-11-09,-0.005402037873864174,-1.0,-0.28373964860387557,0.002407818977103071,-0.0008250635347669063,94246.3857234479,0.00014186982430193778,0.0027494837459027333
2023-11-10,-0.008696161210536957,-1.0,-0.2854273937038222,0.025643458857925072,-0.00732018949991872,93556.48432026981,8.438725499733125e-07,0.0027503276184527065
2023-11-13,-0.010779120028018951,-1.0,-0.29081294525535234,0.0012776386296851072,-0.0003742466286465035,93521.47112142493,2.6927757757650717e-06,0.0027530203942284716
2023-11-14,-0.012584265321493149,-1.0,-0.29724294523163197,0.021628701283800567,-0.0064321938711201995,92919.92288805956,3.214999988139816e-06,0.0027562353942166113
2023-11-15,-0.015755055472254753,-1.0,-0.2908440729122935,-0.010704475911705424,0.003110133936392273,93208.91629360068,3.1994361596692223e-06,0.0027594348303762806
2023-11-16,-0.02266773395240307,-1.0,-0.29846625176663194,0.004448408857214758,-0.0013315110073655449,93084.80759557114,3.8110894271692064e-06,0.0027632459198034497
2023-11-17,-0.026614176109433174,-1.0,-0.30365055052061446,0.002543562078440864,-0.000774946174778918,93012.67187999492,2.5921493769912595e-06,0.002765838069180441
2023-11-20,-0.030905967578291893,-1.0,-0.30984738261971606,0.014714533262683238,-0.004562358033962703,92588.31476918289,3.098416049550801e-06,0.0027689364852299917
2023-11-21,-0.03335839509963989,-1.0,-0.31121914351024077,-0.008794763961660679,0.002736413027077506,92841.67463987244,6.858804452623546e-07,0.002769622365675254
2023-11-22,-0.03296436369419098,-1.0,-0.30926912448605703,0.01338349313807563,-0.004140076214889894,92457.30303094536,9.750095120918679e-07,0.002770597375187346
2023-11-24,-0.034436337649822235,-1.0,-0.5912662805973711,-0.009546227690905407,0.005503363962481613,92966.12922051409,0.00014099857805565703,0.002911595953243003
2023-11-27,-0.03525025397539139,-1.0,-0.9111261412173836,-0.010436921565997404,0.0093494221423057,93835.30880753281,0.00015992993031000626,0.0030715258835530093
2023-11-28,-0.03259003907442093,-1.0,-0.9362509492444092,0.01281752742956943,-0.012012984626914145,92708.06668536618,1.256240401351283e-05,0.0030840882875665223
2023-11-29,-0.03135174512863159,-1.0,-0.9595913765198016,-0.020030062968554363,0.01920900548213569,94488.89644656358,1.1670213637696214e-05,0.0030957585012042184
2023-11-30,-0.02664531208574772,-1.0,-0.8819767428278102,-0.015201785131820689,0.01336881361888545,95752.10089221185,3.88073168459957e-05,0.003134565818050214
2023-12-01,-0.030185529962182045,-1.0,-0.972955800028995,-0.0071220260647689715,0.006883927039074057,96411.2513685919,4.548952860059236e-05,0.0031800553466508064
2023-12-04,-0.01802987791597843,-1.0,-0.9630585334338501,-0.014777537287329556,0.014226684754402065,97782.86384859028,4.948633297572447e-06,0.003185003979948379
2023-12-05,-0.006208566948771477,-1.0,-0.9379329117248146,-0.005405793481312315,0.005057708809255764,98277.42110047156,1.2562810854517715e-05,0.003197566790802897
2023-12-06,0.004637053236365318,1.0,0.9337972838080948,-0.0026389288436208247,-0.0034000896841024173,97943.26905480766,0.0009358650977664547,0.004133431888569352
2023-12-07,0.009311491623520851,1.0,0.9460021900543656,0.028791687949705214,0.02723089740265988,100610.35216572024,6.102453123135399e-06,0.004139534341692487
2023-12-08,0.01698305644094944,1.0,0.8428806371382225,0.018861552518450786,0.01584647662770977,102204.67175981998,5.156077645807156e-05,0.0041910951181505585
2023-12-11,0.011512305587530136,1.0,0.8119905150387419,-0.022449284809235026,-0.018244051395551894,100340.04447536831,1.5445061049740304e-05,0.004206540179200299
2023-12-12,0.011681582778692245,1.0,0.8198848670424166,0.027484022220202853,0.0225297867278,102600.68427765633,3.9471760018373604e-06,0.004210487355202136
2023-12-13,0.0092537309974432,1.0,0.6032210241009295,0.0015557064379649876,0.0008301029092389054,102685.8534041651,0.00010833192147074356,0.004318819276672879
2023-12-14,0.009459057822823524,1.0,0.7919884710529237,-0.0046899158172882816,-0.003808742980977066,102294.74938076634,9.438372347599711e-05,0.004413203000148876
2023-12-15,0.0005802847445011139,0.0,0.800558657306935,0.005252435099478703,0.004200597297703482,102724.44842858445,4.2850931270056455e-06,0.004417488093275882
2023-12-18,-0.003918986767530441,0.0,0.7998577205606607,0.028962169414571637,0.023165264342057817,105104.0874308247,3.5046837313712496e-07,0.004417838561649018
2023-12-19,0.005187071859836578,1.0,0.5881152490376311,0.016656046009756675,0.009689803411248775,106122.52537574808,0.0001058712357615148,0.004523709797410533
2023-12-20,0.0031999312341213226,0.0,0.584960583986485,-0.0030824660852355468,-0.0018046984938634926,105931.00621403748,1.5773325255730718e-06,0.004525287129936106
2023-12-21,0.0019532199949026108,0.0,0.5900642834334283,0.013771111908138067,0.008123289430433568,106791.51443717115,2.5518497234716664e-06,0.0045278389796595785
2023-12-22,-0.00038747861981391907,0.0,0.0,-0.001976898629200252,-0.0002950321417167142,106760.00750794959,0.0002950321417167142,0.004822871121376293
2023-12-26,-0.0017649251967668533,0.0,0.0,0.004074686602403954,0.0,106760.00750794959,0.0,0.004822871121376293
2023-12-27,-0.005197631195187569,-1.0,-0.6072419918905805,0.008454878349521744,-0.005437778166101417,106179.47027011003,0.00030362099594529027,0.005126492117321583
2023-12-28,-0.010237565264105797,-1.0,-0.6115852964029347,0.0013693396337912667,-0.0008396396380646949,106090.31777812254,2.1716522561771035e-06,0.00512866376957776
2023-12-29,-0.011526187881827354,-1.0,-0.8131001192595909,-0.012167890728983277,0.009792955991445645,107129.25559124217,0.00010075741142832812,0.005229421181006088
2024-01-02,-0.010587427765130997,-1.0,-0.8238331164916036,-0.021668976603740786,0.01784625402802741,109041.11150035694,5.366498616006355e-06,0.005234787679622095
2024-01-03,-0.009073177352547646,-1.0,-0.6198684231817401,-0.005255852314946519,0.003155954540287065,109385.24029127444,0.00010198234665493178,0.005336770026277027
2024-01-04,-0.0061461348086595535,-1.0,-0.7977913419125394,0.007693061146353708,-0.006226419034730143,108704.16194900633,8.896145936539967e-05,0.005425731485642426
2024-01-05,-0.004577659070491791,-1.0,-0.8051327172030178,0.013914576138306822,-0.011206751182608485,107485.94145352984,3.670687645239201e-06,0.005429402173287665
2024-01-08,-0.008265422657132149,-1.0,-0.8026991932777632,0.019065182858787333,-0.015304823662404257,105840.88807339605,1.216761962627322e-06,0.005430618935250293
2024-01-09,-0.027952169999480247,-1.0,-0.8398700969975272,-0.0034295332620648544,0.002861776981606773,106143.78109059733,1.858545185988203e-05,0.005449204387110175
2024-01-10,-0.028803354129195213,-1.0,-0.8571992024652273,0.036482699097415194,-0.031281605122817024,102823.43324427852,8.664552733850028e-06,0.005457868939844025
2024-01-11,-0.032433271408081055,-1.0,-0.832942574906951,-0.0021593124073165937,0.0017864549227996722,103007.12267277694,1.2128313779138145e-05,0.005469997253623163
2024-01-12,-0.03232703357934952,-1.0,-0.8789429647172426,0.013038407678357622,-0.011483016894912856,101824.29014282908,2.3000194905145822e-05,0.005492997448528309
2024-01-16,-0.016672050580382347,-1.0,-0.8736648469821876,-0.01877208593023305,0.016397872522906008,103493.99187232657,2.6390588675275218e-06,0.005495636507395836
2024-01-17,-0.012274667620658875,-1.0,-0.8203105006392735,0.0024763178304763045,-0.002058026692431434,103280.99847454704,2.667717317145707e-05,0.0055223136805672935
2024-01-18,-0.006654588505625725,-1.0,-0.8197077826303745,0.021065966176659234,-0.017268237782640257,101497.51763446005,3.013590044494974e-07,0.005522615039571743
2024-01-19,-0.005163149908185005,-1.0,-0.8540861796855281,0.019461428804713687,-0.016638926577567385,99808.70789073492,1.7189198527576832e-05,0.00553980423809932
2024-01-22,-0.005803979933261871,-1.0,-0.8455836138198123,-0.004355398740488514,0.0036786025236756788,100175.86445546658,4.251282932857925e-06,0.005544055521032178
2024-01-23,-0.006474217399954796,-1.0,-0.8432571560596028,0.008958203242035667,-0.007555232218163015,99419.0125368503,1.1632288801047275e-06,0.005545218749912283
2024-01-24,-0.005887838080525398,-1.0,-0.8506643570116722,0.01427823946640494,-0.012149692995424075,98211.10205661935,3.703600476034685e-06,0.005548922350388318
2024-01-25,-0.005647642537951469,-1.0,-0.2959177318977861,0.0063476691270480945,-0.002155761163470615,97999.38237698404,0.0002773733125569431,0.005826295662945261
2024-01-26,-0.0060641709715127945,-1.0,-0.29591278396358894,0.002441602809141852,-0.0007225039585535833,97928.57743528087,2.4739670985707285e-09,0.00582629813691236
2024-01-29,-0.005345029756426811,-1.0,-0.29607969340716145,0.01745569005646508,-0.005168358814850403,97422.44740886746,8.345472178625247e-08,0.005826381591634146
2024-01-30,-0.004592021927237511,-1.0,-0.29113472442544863,-0.002394099356158641,0.0006945329718115336,97490.11051078749,2.4724844908564082e-06,0.005828854076125002
2024-01-31,-0.003204895183444023,0.0,-0.30117999369970716,-0.024796090071177446,0.007463063616777465,98217.68540753616,5.022634637129264e-06,0.0058338767107621314
2024-02-01,-0.0001739542931318283,0.0,0.0,0.011893114829470752,-0.00015058999684985358,98202.89480660004,0.00015058999684985358,0.005984466707611985
2024-02-02,0.0009295884519815445,0.0,0.0,0.20317644331995233,0.0,98202.89480660004,0.0,0.005984466707611985
2024-02-05,0.0004312712699174881,0.0,0.0,-0.0328006723441735,-0.0,98202.89480660004,0.0,0.005984466707611985
2024-02-06,-0.0029570776969194412,0.0,0.0,-0.010208659444961521,-0.0,98202.89480660004,0.0,0.005984466707611985
2024-02-07,-0.0005896054208278656,0.0,0.0,0.03270136111768163,0.0,98202.89480660004,0.0,0.005984466707611985
2024-02-08,0.0009680557996034622,0.0,0.0,0.0008732153187065439,0.0,98202.89480660004,0.0,0.005984466707611985
2024-02-09,0.005718698725104332,1.0,0.044165149931096964,-0.0040213875439401026,-0.0001996877587747089,98183.28489063094,2.2082574965548482e-05,0.006006549282577534
2024-02-12,0.006909556686878204,1.0,0.04413459284089048,0.001687627257837887,7.44674633467604e-05,98190.5963507998,1.5278545103240837e-08,0.006006564561122638
2024-02-13,0.006303304806351662,1.0,0.044074226359558204,-0.018724683144512033,-0.0008253061066628936,98109.5590520146,3.0183240666139397e-08,0.006006594744363304
2024-02-14,0.006497494876384735,1.0,0.04407572905751024,0.028601222675547877,0.0012606189900119902,98233.23782525728,7.513489760184455e-10,0.00600659549571228
2024-02-15,0.007644595578312874,1.0,0.044006218812763225,0.02271387948959691,0.0009995171957835627,98331.42363566112,3.475512237350806e-08,0.006006630250834654
2024-02-16,0.008047694340348244,1.0,0.04399237005871028,-0.022126747086743115,-0.0009734149704125192,98235.7063558322,6.924377026470974e-09,0.006006637175211681
2024-02-20,0.008728435263037682,1.0,0.04375,-0.003316982893933562,-0.0001452391866389485,98221.43868174216,1.2118502935514266e-07,0.006006758360241036
2024-02-21,0.010580094531178474,1.0,0.04375,-0.0068329254124086525,-0.0002989404867928785,98192.07631704914,0.0,0.006006758360241036
2024-02-22,0.00480249710381031,1.0,0.04375,0.038672730377203424,0.0016919319540026497,98358.21062859983,0.0,0.006006758360241036
2024-02-23,0.005635393783450127,1.0,0.04375,-0.004319741245299991,-0.0001889886794818746,98339.62204025693,0.0,0.006006758360241036
2024-02-26,0.005238829180598259,1.0,0.04375,-0.004731083663368052,-0.00020698491027235227,98319.2672224127,0.0,0.006006758360241036
2024-02-27,0.006709957495331764,1.0,0.04375,0.011022322781863103,0.00048222662170651075,98366.67939049403,0.0,0.006006758360241036
2024-02-28,0.006087722256779671,1.0,0.04375,-0.006221097834708811,-0.0002721730302685105,98339.90663328687,0.0,0.006006758360241036
2024-02-29,0.006397109478712082,1.0,0.04375,0.012623489485048767,0.0005522776649708835,98394.21756729575,0.0,0.006006758360241036
2024-03-01,0.004564100876450539,1.0,0.04375,0.024830130927363747,0.0010863182280721638,98501.10499937601,0.0,0.006006758360241036
2024-03-04,0.0054575055837631226,1.0,0.125,-0.008182262703187781,-0.0010634078378984728,98396.35815227802,4.0625000000000005e-05,0.006047383360241036
2024-03-05,0.0021464861929416656,0.0,0.17626080713259704,-0.01599788735773311,-0.0028454309416567065,98116.37811024519,2.563040356629852e-05,0.006073013763807335
2024-03-06,0.0028606299310922623,0.0,0.18935457888535487,0.01197421757347561,0.002260826040230711,98338.20217284997,6.546885876378916e-06,0.006079560649683713
2024-03-07,0.004359092563390732,1.0,0.1915868152639231,0.032453763581109074,0.006216597089643695,98949.5311542785,1.1161181892841154e-06,0.006080676767872998
2024-03-08,0.0040479861199855804,1.0,0.5480419650633401,-0.012182949820907507,-0.006854995335017926,98271.23257981372,0.00017822757489970853,0.006258904342772706
2024-03-11,-0.010041911154985428,-1.0,-0.18770750621660112,-0.044194099664219944,0.007927689501818684,99050.2963986675,0.0003678747356399707,0.006626779078412677
2024-03-12,-0.009234054014086723,-1.0,-0.2878137163207988,0.03341672186193079,-0.009667844011392882,98092.69358380296,5.0053105052098825e-05,0.006676832183464775
2024-03-13,-0.008247507736086845,-1.0,-0.0954289964123281,-0.00836412440041956,0.0007019876374456688,98161.55344202253,9.619235995423534e-05,0.00677302454341901
2024-03-14,-0.007301617413759232,-1.0,-0.09734155128171881,-0.007546982412900416,0.0007336786981328805,98233.57248275858,9.562774346953545e-07,0.006773980820853706
2024-03-15,-0.007954828441143036,-1.0,-0.10044383844373621,-0.015716748447815676,0.001577099398372231,98388.49659082109,1.5511435810086974e-06,0.006775531964434715
2024-03-18,-0.009877955541014671,-1.0,-0.10151813754718564,0.02660607835379314,-0.002701536671463295,98122.69645923084,5.371495517247152e-07,0.006776069113986439
2024-03-19,-3.570597618818283e-05,0.0,0.0,-0.0014890527482994687,-5.075906877359282e-05,98117.71584253301,5.075906877359282e-05,0.006826828182760032
2024-03-20,-0.0017683915793895721,0.0,0.0,0.018700602267384347,0.0,98117.71584253301,0.0,0.006826828182760032
2024-03-21,-0.004087509587407112,-1.0,-0.10039463042144543,0.00443119836419803,-0.0004950658373084975,98069.14111338463,5.019731521072272e-05,0.006877025497970755
2024-03-22,-0.006142837926745415,-1.0,-0.10896276714371714,0.0035842987926173464,-0.0003948391830746062,98030.4195738226,4.284068361135852e-06,0.006881309566331891
2024-03-25,-0.008043371140956879,-1.0,-0.17491358304341664,-0.012873368753873904,0.002218751646629398,98247.92472867179,3.297540794984975e-05,0.00691428497428174
2024-03-26,-0.00968177430331707,-1.0,-0.10790794126018084,-0.014174348851992091,0.0014960219824304566,98394.90578379405,3.3502820891617904e-05,0.006947787795173358
2024-03-27,-0.02149217389523983,-1.0,-0.1066859846595263,-0.004093765843879882,0.00043613646171953457,98437.81938985383,6.109783003272681e-07,0.006948398773473685
2024-03-28,-0.021175934001803398,-1.0,-0.10688057127051484,-0.016765757317140473,0.001791836426533294,98614.20386038507,9.729330549426708e-08,0.00694849606677918
2024-04-01,-0.010576119646430016,-1.0,-0.30232772795288615,0.011882555834016317,-0.003690149685912651,98250.30268698314,9.772357834118565e-05,0.007046219645120365
2024-04-02,-0.01398857869207859,-1.0,-0.17514624983331864,0.012252018804237652,-0.0022094858855093097,98033.22002994924,6.359073905978376e-05,0.007109810384180149
2024-04-03,-0.0168329868465662,-1.0,-0.10869078399738477,0.01883905165752875,-0.002080859027341998,97829.22671907052,3.322773291796694e-05,0.007143038117098116
2024-04-04,-0.020036600530147552,-1.0,-0.10844893357795249,0.008248932095251682,-0.0008947088140967063,97741.6980476487,1.2092520971614118e-07,0.007143159042307832
2024-04-05,-0.023795796558260918,-1.0,-0.10892658753052235,0.032138130916813834,-0.0035009357573539935,97399.51064196919,2.3882697628493237e-07,0.007143397869284117
2024-04-08,-0.0267395731061697,-1.0,-0.17452180550270896,-0.01534102382949143,0.0026445455679968335,97657.08808616248,3.27976089860933e-05,0.0071761954782702106
2024-04-09,-0.026292724534869194,-1.0,-0.10833452238650194,-0.004525740972778136,0.0004572003451728386,97701.73694054404,3.309364155810351e-05,0.007209289119828314
2024-04-10,-0.02838297002017498,-1.0,-0.20689995641621217,0.005668065286354551,-0.001222005177725857,97582.34491212989,4.9282717014855116e-05,0.007258571836843169
2024-04-11,-0.02746710740029812,-1.0,-0.2866185452900906,0.006406019047835221,-0.0018759431550280817,97399.2859801404,3.9859294436939225e-05,0.007298431131280108
2024-04-12,-0.027608437463641167,-1.0,-0.2902359689517866,-0.021522983564442266,0.0062449352777284315,98007.53821718335,1.808711830847992e-06,0.007300239843110955
2024-04-15,-0.02686312608420849,-1.0,-0.2194556578066355,-0.022797444809702028,0.0049676380914510515,98494.40419728037,3.539015557257555e-05,0.007335629998683531
2024-04-16,-0.026458101347088814,-1.0,-0.6069018125606364,-0.0009395521032222742,0.0003764927970637559,98531.48663101174,0.00019372307737700043,0.007529353076060531
2024-04-17,-0.02445906586945057,-1.0,-0.8163027744441274,-0.011185325834193405,0.009025912030571903,99420.8231615847,0.0001047004809417455,0.007634053557002277
2024-04-18,-0.02417975477874279,-1.0,-0.8040978461279983,0.015439949176587975,-0.012421332341378216,98185.88407544127,6.102464158064536e-06,0.007640156021160341
