,prediction,signal,position,actual_return,strategy_return,equity,transaction_cost,cum_cost
2023-08-01,-0.11737393587827682,-1.0,-0.5,0.0,-0.00025,99975.0,0.00025,0.00025
2023-08-02,-0.1163598820567131,-1.0,-0.5,-0.02665954157355066,0.01332977078677533,101307.64383440788,0.0,0.00025
2023-08-03,-0.1102365180850029,-1.0,-0.5,0.020502958173047814,-0.010251479086523907,100269.09064233443,0.0,0.00025
2023-08-04,-0.10589779168367386,-1.0,-0.5,-0.02105509239416581,0.010527546197082904,101324.67812621109,0.0,0.00025
2023-08-07,-0.09582248330116272,-1.0,-0.5,-0.009493435973824349,0.0047467179869121745,101805.63779839085,0.0,0.00025
2023-08-08,-0.0914003998041153,-1.0,-1.0,-0.006959634206558429,0.006709634206558429,102488.71638818343,0.00025,0.0005
2023-08-09,-0.08613698929548264,-1.0,-1.0,-0.03007606967809695,0.03007606967809695,105571.17416349314,0.0,0.0005
2023-08-10,-0.0929049700498581,-1.0,-1.0,0.013006292021680244,-0.013006292021680244,104198.08464325109,0.0,0.0005
2023-08-11,-0.10469405353069305,-1.0,-1.0,-0.01096438608281991,0.01096438608281991,105340.55267237005,0.0,0.0005
2023-08-14,-0.09667760133743286,-1.0,-1.0,-0.011910156448968978,0.011910156448968978,106595.17513511883,0.0,0.0005
2023-08-15,-0.09377876669168472,-1.0,-0.7426648425099667,-0.028361644764614113,0.020934528863690745,108826.69490571515,0.00012866757874501668,0.0006286675787450167
2023-08-16,-0.09655425697565079,-1.0,-0.7284911988328442,-0.03159340830287449,0.02300843306793801,111330.62663145822,7.086821838561242e-06,0.000635754400583578
2023-08-17,-0.08436821401119232,-1.0,-0.7109596789864795,-0.02828016272253575,0.02009728965097624,113568.07048189534,8.765759923182349e-06,0.0006445201605067603
2023-08-18,-0.06964794546365738,-1.0,-0.7150646614799648,-0.017014851321818014,0.012164666409320988,114949.58817405783,2.0524912467426713e-06,0.000646572651753503
2023-08-21,-0.06937984377145767,-1.0,-0.7427938416347613,0.073274828918382,-0.054441956257492256,108691.50772286902,1.3864590077398209e-05,0.0006604372418309013
2023-08-22,-0.08384349197149277,-1.0,-0.35190010487205864,0.008258403978685713,-0.0031015800945566802,108354.39230606842,0.0001954468683813513,0.0008558841102122526
2023-08-23,-0.07038511335849762,-1.0,-0.36014535866872804,0.01573823118710882,-0.0056721735425910025,107739.7873888064,4.122626898334703e-06,0.0008600067371105874
2023-08-24,-0.06167856603860855,-1.0,-0.4549354604737191,-0.02879341090367582,0.013051748597170267,109145.98000771768,4.739505090249552e-05,0.0009074017880130829
2023-08-25,-0.05080413818359375,-1.0,-0.45840492785019915,0.037167463490241914,-0.017039483153307493,107286.18892012493,1.7347336882400365e-06,0.0009091365217013229
2023-08-28,-0.0683118924498558,-1.0,-0.35091028785759304,0.0009640428763089126,-0.00039203988322892555,107244.12845514862,5.3747319996303054e-05,0.000962883841697626
2023-08-29,-0.06105847656726837,-1.0,-0.36016360721671226,0.07687791972402569,-0.02769325554280148,104274.18940037517,4.6266596795596085e-06,0.0009675105013771856
2023-08-30,-0.051852524280548096,-1.0,-0.186118703624819,-0.0010887269121663268,0.00011560998969790228,104286.2445383375,8.702245179594664e-05,0.0010545329531731322
2023-08-31,-0.07060009986162186,-1.0,-0.18965005397060133,0.004593198535678855,-0.000872866025362073,104195.21661856739,1.765675172891168e-06,0.0010562986283460234
2023-09-01,-0.07465127855539322,-1.0,-0.3065162224223169,-0.05064318329763229,0.015464524151605366,105806.54606244697,5.843308422585779e-05,0.0011147317125718812
2023-09-05,-0.0566861629486084,-1.0,-0.18165628347028484,0.046855214011356505,-0.008573974007983855,104899.363486633,6.242996947601604e-05,0.0011771616820478972
2023-09-06,-0.060215599834918976,-1.0,-0.17314062255098894,-0.017817428513501543,0.003080662834625751,105222.52305710217,4.257830459647949e-06,0.0011814195125075453
2023-09-07,-0.0700145736336708,-1.0,-0.1720252363319664,-0.0017068620153484204,0.0002930656484668572,105253.36016405521,5.576931095112731e-07,0.0011819772056170564
2023-09-08,-0.07421185821294785,-1.0,-0.17586851490612862,-0.011889162304087542,0.0020890076786107214,105473.23524163749,1.9216392870811117e-06,0.0011838988449041376
2023-09-11,-0.0795278549194336,-1.0,-0.17562212540048355,0.10092549928477124,-0.01772487388624933,103603.73544860476,1.2319475282253356e-07,0.00118402203965696
2023-09-12,-0.07209406048059464,-1.0,-0.14770575906570596,-0.022296863386701782,0.003279416948149745,103943.49529452654,1.3958183167388796e-05,0.0011979802228243488
2023-09-13,-0.08695273846387863,-1.0,-0.1465632433943793,0.014281354305895722,-0.002093692864972025,103725.86954006813,5.712578356633358e-07,0.0011985514806600122
2023-09-14,-0.07445218414068222,-1.0,-0.14946673785315293,0.017471511114000693,-0.0026128615188041764,103454.84820704239,1.4517472293868183e-06,0.001200003227889399
2023-09-15,-0.0675797387957573,-1.0,-0.1536291979544424,-0.005977372284481253,0.0009162176798893232,103549.63536803995,2.0812300506447416e-06,0.0012020844579400437
2023-09-18,-0.05323076993227005,-1.0,-0.1571176145248188,-0.033200974462619715,0.005214713699181048,104089.61707013888,1.7442082851881896e-06,0.001203828666225232
2023-09-19,-0.04663628339767456,-1.0,-0.15385703100917758,0.004598918977371191,-0.0007092063114679152,104015.79605675447,1.630291757820604e-06,0.0012054589579830527
2023-09-20,-0.03464073687791824,-1.0,-0.16593218446207242,-0.014671683535119606,0.00242846692199217,104268.39497684299,6.037576726447419e-06,0.0012114965347095
2023-09-21,-0.033472053706645966,-1.0,-0.1643694601070018,-0.026238620989897266,0.004312046603884123,104718.00515529534,7.813621775353136e-07,0.0012122778968870354
2023-09-22,-0.03492621332406998,-1.0,-0.16151060339880538,-0.042315182614647506,0.006832921248668259,105433.5350378391,1.4294283540982056e-06,0.0012137073252411336
2023-09-25,-0.03339957445859909,-1.0,-0.15830331322352,0.00861646752809131,-0.0013656190030673706,105289.55299883086,1.6036450876426856e-06,0.0012153109703287764
2023-09-26,-0.04160366207361221,-1.0,-0.16168950302394883,-0.011619945391094122,0.0018771301005512187,105487.19518803853,1.693094900214409e-06,0.0012170040652289909
2023-09-27,-0.03313290327787399,-1.0,-0.16111858455748457,-0.014828753029631048,0.002388902239653433,105739.193784878,2.8545923323212984e-07,0.001217289524462223
2023-09-28,-0.03060419298708439,-1.0,-0.18241011110330646,0.02444908475181906,-0.004470406029226382,105266.49665545655,1.0645763272910947e-05,0.001227935287735134
2023-09-29,-0.05085764080286026,-1.0,-0.17934186498120913,0.015585665483353939,-0.0027966964378190024,104972.09821923854,1.5341230610486645e-06,0.0012294694107961826
2023-10-02,-0.07430694997310638,-1.0,-0.17829565793043728,0.005515166158101215,-0.000983853282279724,104868.82107585776,5.231035253859262e-07,0.0012299925143215685
2023-10-03,-0.07637657970190048,-1.0,-0.30406449866830193,-0.020151062008054055,0.0060643381467438895,105504.78106791213,6.288442036893232e-05,0.0012928769346905009
2023-10-04,-0.09585687518119812,-1.0,-0.31939403491300156,0.05934371052307452,-0.018961691918796274,103504.23191334233,7.664768122349814e-06,0.0013005417028128508
2023-10-05,-0.08784530311822891,-1.0,-0.1835031975482158,-0.00425032873937603,0.0007120034956241859,103577.92728827654,6.794541868239287e-05,0.0013684871214952436
2023-10-06,-0.07248875498771667,-1.0,-0.1833836125524751,0.001845841218459432,-0.0003385568233372233,103542.86027424596,5.9792497870359e-08,0.001368546913993114
2023-10-09,-0.05672972649335861,-1.0,-0.18432358952944328,-0.003300907210654902,0.0006079650772830496,103605.81071729469,4.6998848848409104e-07,0.0013690169024815982
2023-10-10,-0.06111473590135574,-1.0,-0.5228307701574568,0.015211543440507347,-0.008122316562598073,102764.2915249242,0.00016925359031400678,0.0015382704927956049
2023-10-11,-0.05281386524438858,-1.0,-0.18446433841321347,-0.002389822071472425,0.0002716537314673346,102792.20782817855,0.0001691832158721217,0.0017074537086677265
2023-10-12,-0.07438134402036667,-1.0,-0.18663909031493525,-0.015665976919941982,0.002922796305281882,103092.64851343051,1.0873759508608916e-06,0.0017085410846185874
2023-10-13,-0.06702844798564911,-1.0,-0.1886287749166818,-0.02993780718577166,0.005646137050843068,103674.72373587174,9.948423008732805e-07,0.0017095359269194605
2023-10-16,-0.0877925306558609,-1.0,-0.5202379224494557,0.01115006015531006,-0.005966488704151347,103056.14966779565,0.00016580457376638691,0.0018753405006858475
2023-10-17,-0.08080358058214188,-1.0,-0.18879937865097698,0.0036626021631880334,-0.0008572162845548643,102967.8082580769,0.00016571927189923936,0.0020410597725850866
2023-10-18,-0.08551443368196487,-1.0,-0.1889142960995251,-0.04775363208267336,0.009021286332369663,103896.71033938955,5.745872427405374e-08,0.002041117231309361
2023-10-19,-0.0674307569861412,-1.0,-0.49272918186086245,-0.09300310180733784,0.0456734348211714,108642.02996720978,0.0001519074428806687,0.0021930246741900293
2023-10-20,-0.06411369889974594,-1.0,-0.3074896836130615,-0.03689062330049164,0.01125086633783291,109864.3469250417,9.261974912390047e-05,0.00228564442331393
2023-10-23,-0.06928015500307083,-1.0,-0.31048216630358505,0.0004245310418349302,-0.0001333055588772888,109849.70139687417,1.496241345261773e-06,0.0022871406646591914
2023-10-24,-0.06496924161911011,-1.0,-0.31209737536230103,0.02093550737020089,-0.006534724506647165,109131.86386110814,8.076045293579914e-07,0.002287948269188549
2023-10-25,-0.0771188959479332,-1.0,-0.30607386271406445,-0.018935922882933,0.005792779304510828,109764.04066354544,3.011756324118292e-06,0.0022909600255126674
2023-10-26,-0.06008222699165344,-1.0,-0.30531821793563513,-0.031352997455599496,0.009572263487694925,110814.73098225096,3.778223892146604e-07,0.002291337847901882
2023-10-27,-0.06978026032447815,-1.0,-0.30868445996297106,0.00748448962886572,-0.0023120287601985407,110558.52413716633,1.6831210136679652e-06,0.00229302096891555
2023-10-30,-0.0484931543469429,-1.0,-0.3114755204518798,-0.04794984223383958,0.014933806535126257,112209.58374743986,1.3955302444543794e-06,0.002294416499160004
2023-10-31,-0.03139263391494751,-1.0,-0.18863463143728526,0.017632730628176496,-0.003387564087786302,111829.46659123158,6.142044450729728e-05,0.0023558369436673015
2023-11-01,-0.007150072604417801,-1.0,-0.18525271595016982,0.023999240251476373,-0.004447615395070192,111332.09213399792,1.6909577435577222e-06,0.002357527901410859
2023-11-02,-0.023270485922694206,-1.0,-0.3283842011679536,0.06248172039245192,-0.02058957558128365,109039.81160838254,7.156574260889188e-05,0.002429093644019751
2023-11-03,-0.015472300350666046,-1.0,-0.17865601747160456,0.006635907937775798,-0.0012604089763194068,108902.37685105516,7.486409184817451e-05,0.0025039577358679254
2023-11-06,-0.02183573506772518,-1.0,-0.17816927692875048,-0.0031369449915674696,0.0005586638506414143,108963.21667225077,2.4337027142704025e-07,0.0025042011061393523
2023-11-07,-0.025410382077097893,-1.0,-0.17816296603099643,0.013271256198382542,-0.0023644495227099567,108705.57864659712,3.15544887702357e-09,0.0025042042615882293
2023-11-08,-0.038963884115219116,-1.0,-0.17851952450334063,-0.00031502415940676265,5.605968390818775e-05,108711.67264697509,1.782792361720992e-07,0.002504382540824401
2023-11-09,-0.055435068905353546,-1.0,-0.17840637769733175,-0.05461260118625744,0.009743179780866189,109770.87001785325,5.6573403004439583e-08,0.0025044391142274055
2023-11-10,-0.05075763165950775,-1.0,-0.1704655186242901,0.022240205086035747,-0.003795158523838179,109354.27216483586,3.970429536520825e-06,0.0025084095437639263
2023-11-13,-0.07462609559297562,-1.0,-0.1687324724879978,0.04220830689495392,-0.007122778504985926,108575.36590563178,8.665230681461494e-07,0.0025092760668320724
