,prediction,signal,position,actual_return,strategy_return,equity,transaction_cost,cum_cost
2023-10-11,0.05263526737689972,1.0,0.6186986443435547,0.02200965185281123,0.013616021818184488,111827.8811903196,1.3199456234264661e-06,0.0018962437883541404
2023-10-12,0.05280309170484543,1.0,0.6072062495749161,0.0029696595917996227,0.0017974496658665058,112028.88617799971,5.746197384319307e-06,0.0019019899857384596
2023-10-13,0.05100267380475998,1.0,0.6071430433061037,-0.031611392327864696,-0.019192668544217393,109878.7528982075,3.160313440619955e-08,0.0019020215888728659
2023-10-16,0.047352127730846405,1.0,0.6232969178946006,0.013945922080282003,0.008684373312543781,110832.98100749227,8.076937294248465e-06,0.0019100985261671143
2023-10-17,0.04780270904302597,1.0,0.6173399081905947,-0.04679446095732842,-0.0288910667360775,107630.8979566464,2.978504852002961e-06,0.0019130770310191172
2023-10-18,0.0396367609500885,1.0,0.43193675007604587,-0.0396469654829924,-0.01721768300015818,105777.74327460649,9.270157905727441e-05,0.0020057786100763915
2023-10-19,0.035366497933864594,1.0,0.4163704759738866,-0.002251192315910977,-0.0009451131531356892,105677.77133812864,7.783137051079635e-06,0.002013561747127471
2023-10-20,0.03426331281661987,1.0,0.43575008555463435,-0.016959303149005844,-0.00739970760291665,104895.78673009861,9.689804790373874e-06,0.002023251551917845
2023-10-23,0.0329710990190506,1.0,0.43280512826378087,0.03836946226415172,0.01660502755800306,106637.5841594703,1.4724786454267392e-06,0.002024724030563272
2023-10-24,0.033019572496414185,1.0,0.40687540432929226,0.016009392982586412,0.006500863380889137,107330.82052535909,1.2964861967244307e-05,0.0020376888925305162
2023-10-25,0.031052256003022194,1.0,0.4045694505890449,-0.043148817327790634,-0.017457846296741443,105457.05555772423,1.1529768701236676e-06,0.00203884186940064
2023-10-26,0.02759353257715702,1.0,0.37448766679892975,-0.03477814346253716,-0.01303902669277905,104081.99819536519,1.5040891895057585e-05,0.0020538827612956974
2023-10-27,0.02661305107176304,1.0,0.3627099624977404,0.004314911482878658,0.0015591725299853928,104244.2799878174,5.8888521505946755e-06,0.002059771613446292
2023-10-30,0.027296872809529305,1.0,0.36413798601026715,0.01632088256712394,0.005942339296146327,104863.7348691875,7.140117562633719e-07,0.0020604856252025554
2023-10-31,0.029980899766087532,1.0,0.3741517191815641,-0.009256235689287018,-0.003468243362882136,104500.04191672041,5.006866585648473e-06,0.002065492491788204
2023-11-01,0.03088299371302128,1.0,0.3831804106316596,0.03788626594074951,0.014512760594751607,106016.62600719929,4.514345725047747e-06,0.0020700068375132516
2023-11-02,0.03266897052526474,1.0,0.36237109435374154,0.027903061584796385,0.010100858304163553,107087.4849243835,1.0404658138959022e-05,0.0020804114956522106
2023-11-03,0.032420091331005096,1.0,0.35451425595360725,0.034454992371588444,0.012210857565300824,108395.11494982145,3.928419200067146e-06,0.002084339914852278
2023-11-06,0.031069131568074226,1.0,0.3468238444609748,0.016575870133093362,0.005745061799098974,109017.85158392863,3.8452057463162215e-06,0.0020881851205985943
2023-11-07,0.027431154623627663,1.0,0.34506346913302444,0.004459001938177831,0.0015377584899945469,109185.49471076277,8.801876639751849e-07,0.0020890653082625693
2023-11-08,0.023790189996361732,1.0,0.3462943380226873,0.013469719007742631,0.004663871992693011,109694.72188155263,6.154344448314198e-07,0.002089680742707401
2023-11-09,0.02228870429098606,1.0,0.34987616558941925,0.008073069408922384,0.002822783655547637,110004.36634957972,1.7909137833659883e-06,0.002091471656490767
2023-11-10,0.020683953538537025,1.0,0.3492186705792828,0.02949949020494258,0.010301444004631554,111137.5701697949,3.287475050682276e-07,0.002091800403995835
2023-11-13,0.02040952630341053,1.0,0.35368849674145786,0.005896361644988524,0.002083240373378893,111369.09644297183,2.2349130810875306e-06,0.0020940353170769226
