,prediction,signal,position,actual_return,strategy_return,equity,transaction_cost,cum_cost
2024-01-02,0.03014528565108776,1.0,1.0,-0.013228970207501023,-0.013228970207501023,101494.17372005293,0.0,0.007515032230847412
2024-01-03,0.03657107055187225,1.0,0.9703640147862105,-0.00973782115920796,-0.009464049227926041,100533.62786361866,1.4817992606894759e-05,0.0075298502234543065
2024-01-04,0.04470463842153549,1.0,0.3480662516464072,-0.026267891590348702,-0.009454115446076756,99583.17133958309,0.00031114888156990163,0.007840999105024208
2024-01-05,0.05313035845756531,1.0,0.2556427931758388,0.00463442024626004,0.0011385444072692914,99696.55120236991,4.621172923528419e-05,0.007887210834259492
2024-01-08,0.05673358589410782,1.0,0.33130464133184545,0.026576703830634596,0.008767154406313076,100570.60626053798,3.7830924078003315e-05,0.007925041758337494
2024-01-09,0.05246361345052719,1.0,0.24822689616131804,0.015224607114340927,0.0037376180966831054,100946.50077849175,4.15388725852637e-05,0.007966580630922758
2024-01-10,0.040758535265922546,1.0,0.24164353161010987,0.015590940651907248,0.0037641582779748923,101326.4793850297,3.291682275604085e-06,0.007969872313198362
2024-01-11,0.022173209115862846,1.0,0.24072212397467002,0.009432101662268044,0.002270054841868459,101556.49605016716,4.607038177199263e-07,0.007970333017016083
2024-01-12,0.007052870467305183,1.0,0.6898272084626681,-0.0036086969005325598,-0.0027139298513262572,101280.87884394052,0.00022455254224399904,0.008194885559260082
2024-01-16,-0.0002612471580505371,0.0,0.2418510176132042,-0.009442449238027617,-0.002507654052402736,101026.9014376766,0.00022398809542473194,0.008418873654684814
2024-01-17,0.004093345254659653,1.0,0.241925313890006,-0.009467203666572499,-0.0022903933668345683,100795.5100927519,3.714813840088871e-08,0.008418910802823214
2024-01-18,0.009987061843276024,1.0,0.24661887898233883,0.011798781932089941,0.0029074555909029288,101088.56856210898,2.3467825461664235e-06,0.008421257585369381
2024-01-19,0.01611940562725067,1.0,0.3383776788399971,0.011986946826648914,0.0040102358436510995,101493.95756314014,4.587939992882913e-05,0.00846713698529821
2024-01-22,0.015637662261724472,1.0,0.9454035286569346,-0.003604979862209201,-0.003711673607378237,101117.24511954466,0.0003035129249084687,0.008770649910206678
2024-01-23,0.013226795941591263,1.0,0.3373411555023487,0.008011406531487353,0.0023985459499537144,101359.77947829664,0.0003040311865772929,0.00907468109678397
2024-01-24,0.010279521346092224,1.0,0.3407130120492747,0.005447960655367012,0.0018545051561425722,101547.7517119646,1.6859282734629778e-06,0.009076367025057434
2024-01-25,0.008501345291733742,1.0,0.9724236414927726,0.005609771850602074,0.00513921945618437,102069.62789329451,0.000315855314721749,0.009392222339779183
2024-01-26,0.007131565362215042,1.0,0.9696781779132796,0.008684596622424712,0.00841989109695487,102929.04304446276,1.3727317897465065e-06,0.009393595071568929
2024-01-29,0.005697567015886307,1.0,0.9623982837494883,0.01344896590822775,0.01293962176120187,104260.90592970057,3.6399470818956337e-06,0.009397235018650824
2024-01-30,0.0029230713844299316,0.0,0.0,-0.014014601164705653,-0.0004811991418747442,104210.73567123612,0.0004811991418747442,0.009878434160525569
2024-01-31,0.0027638673782348633,0.0,0.0,-0.023899390262627773,-0.0,104210.73567123612,0.0,0.009878434160525569
2024-02-01,0.007675178349018097,1.0,0.6929040847199874,0.026288672108771616,0.017869076243672264,106072.88525235461,0.00034645204235999374,0.010224886202885563
2024-02-02,0.005694007501006126,1.0,0.6577535032433106,0.07866649218561839,0.05172558553221468,111559.56735112407,1.7575290738338414e-05,0.010242461493623902
